Price,Date,Close,High,Low,Open,Volume
0,2020-11-26,5794.6044921875,5818.256033774813,5747.301409012874,5818.256033774813,7616030
1,2020-11-27,5794.6044921875,5818.256033774813,5747.301409012874,5818.256033774813,18584156
2,2020-11-30,5889.21044921875,5960.165076938766,5770.953191189414,5794.604733762752,26127776
3,2020-12-01,5960.1650390625,5960.1650390625,5794.604696938607,5818.256239361642,20415192
4,2020-12-02,6007.46728515625,6102.072993965137,6007.46728515625,6054.770366979356,26897887
5,2020-12-03,6165.93212890625,6296.015148544068,6139.915434011222,6191.948368963955,23704547
6,2020-12-04,6061.8662109375,6165.932542663532,6035.849514296653,6139.915846022685,15184314
7,2020-12-07,6087.88232421875,6087.88232421875,6009.8326907812825,6061.8660829644905,13729799
8,2020-12-08,6061.8662109375,6113.899149381839,6035.849514296653,6087.882452740992,11954905
9,2020-12-09,6165.93212890625,6217.965063858983,6061.86580416346,6061.86580416346,18123277
10,2020-12-10,6087.88232421875,6191.9486537478215,6061.8660829644905,6191.9486537478215,16579429
11,2020-12-11,6139.91552734375,6139.91552734375,6035.849201019054,6087.882136762737,8838782
12,2020-12-14,6165.93212890625,6217.965063858983,6113.898739116193,6165.93212890625,15898341
13,2020-12-15,6087.88232421875,6165.932412493562,6087.88232421875,6139.915716401958,14155118
14,2020-12-16,6269.99853515625,6348.048166018622,6087.882123360942,6113.898818594176,33268817
15,2020-12-17,6217.96533203125,6296.015420082527,6191.948636014157,6296.015420082527,12408153
16,2020-12-18,6269.99853515625,6269.99853515625,6191.948449456549,6243.981839923016,15434979
17,2020-12-21,6426.09814453125,6452.1148411719805,6269.998874361575,6296.0155710023055,24121524
18,2020-12-22,6712.28076171875,6764.313699107158,6374.065076763392,6426.0980141518,26173149
19,2020-12-23,6556.18115234375,6764.313815142385,6504.148214062768,6764.313815142385,15671843
20,2020-12-24,6400.08154296875,6608.214194720406,6165.932196038804,6582.197499542118,18881865
21,2020-12-25,6452.11474609375,6504.148138608448,6269.998781967001,6322.031719644352,17174944
22,2020-12-28,6452.11474609375,6608.214468800496,6400.081808416399,6608.214468800496,13676558
23,2020-12-29,6426.09814453125,6504.148234453442,6400.081902727873,6426.09814453125,11413096
24,2020-12-30,6426.09814453125,6504.148234453442,6400.081902727873,6426.09814453125,10218090
25,2020-12-31,6452.11474609375,6504.148138608448,6400.081808416399,6426.098049836401,11451585
26,2021-01-04,6582.19775390625,6608.214450089935,6504.148120192541,6530.16436153888,15780224
27,2021-01-05,7024.4794921875,7024.4794921875,6530.16410357409,6556.180798730024,4359050
28,2021-01-06,7284.6455078125,7388.711833223765,7102.529097214791,7284.6455078125,29797802
29,2021-01-07,7232.6123046875,7310.6623918919295,7076.513039953317,7284.64569615712,16552345
30,2021-01-08,7310.66259765625,7414.728928687179,7154.56287369118,7232.61250825504,35088589
31,2021-01-11,7232.6123046875,7388.712024259021,7128.545976585599,7336.6786327894015,42042150
32,2021-01-12,7128.5458984375,7206.59598478629,7050.496266926043,7180.579289336693,23311309
33,2021-01-13,7232.6123046875,7362.695328524212,7154.562672320409,7154.562672320409,25509695
34,2021-01-14,7492.7783203125,7492.7783203125,7206.596032965677,7284.645664998931,26790237
35,2021-01-15,7778.9609375,7883.02680864726,7544.811590325342,7544.811590325342,29592821
36,2021-01-18,7674.89453125,7909.043889852277,7674.89453125,7857.010496901837,23674006
37,2021-01-19,7180.57958984375,7648.877853348094,7154.562893305355,7596.844915108656,31961459
38,2021-01-20,7180.57958984375,7258.629224621582,6686.26417496366,7180.57958984375,26886014
39,2021-01-21,7388.7119140625,7414.728609409292,7206.595956309616,7414.728609409292,16036045
40,2021-01-22,7466.76171875,7518.795110652541,7362.69538978226,7414.728781684801,27372953
41,2021-01-25,7440.7451171875,7518.795206031406,7362.695483180941,7440.7451171875,17140252
42,2021-01-26,7206.59619140625,7388.712155100198,7024.479772874955,7388.712155100198,18128988
43,2021-01-27,7024.4794921875,7310.662229228104,6972.446556712963,7180.579208285769,17537321
44,2021-01-28,6556.18115234375,6738.297573420569,6556.18115234375,6556.18115234375,22793936
45,2021-01-29,6582.19775390625,6842.363806068409,6139.915738132988,6139.915738132988,19846881
46,2021-02-01,6243.98193359375,6634.231003434694,6217.96523797022,6478.131284530849,14855397
47,2021-02-02,6452.11474609375,6504.148138608448,6035.849425325556,6139.915755517604,14082023
48,2021-02-03,6894.396484375,6894.396484375,6452.114485231164,6608.214201626712,16623236
49,2021-02-04,6946.43017578125,7024.479809942323,6790.330452621756,6894.396783115636,11024333
50,2021-02-05,7284.6455078125,7284.6455078125,6920.41314145441,6920.41314145441,15662069
51,2021-02-08,7362.6953125,7752.944383160793,7284.645680302777,7284.645680302777,31978106
52,2021-02-09,7648.87744140625,7700.910831680702,7414.7285496831955,7414.7285496831955,20555807
53,2021-02-17,7726.927734375,7909.043695552842,7648.8776468667775,7752.944430211075,21348514
54,2021-02-18,7622.861328125,7778.961046712097,7596.844632554261,7726.927655570619,16745509
55,2021-02-19,7648.87744140625,7857.010092829405,7518.794875394773,7544.811570532,24449707
56,2021-02-22,7648.87744140625,7752.944221955155,7570.827810831898,7674.894136543476,27682124
57,2021-02-23,7596.8447265625,7674.894359403217,7518.795093721783,7648.877663510531,26491987
58,2021-02-24,7440.7451171875,7674.894474044525,7440.7451171875,7596.844840037966,23587360
59,2021-02-25,7596.8447265625,7622.861422455187,7440.745006043724,7492.778397829096,18137403
60,2021-02-26,7648.87744140625,7700.910831680702,7440.744789983095,7492.778180257547,16676407
61,2021-03-01,8169.2099609375,8169.2099609375,7752.944635867706,7752.944635867706,65202027
62,2021-03-02,8377.3427734375,8533.442045714373,8195.226804168695,8429.376167421364,24463313
63,2021-03-03,8299.2919921875,8429.375466327772,8247.259512206036,8325.308687015555,16268416
64,2021-03-04,8065.14306640625,8377.34251084879,7857.010406669454,8299.292422319482,30474504
65,2021-03-05,8195.2265625,8273.276651174181,7883.027117477971,7935.060509927424,19831306
66,2021-03-08,8169.2099609375,8325.309230419998,8117.176567885101,8325.309230419998,14584179
67,2021-03-09,8169.2099609375,8299.292533893797,7987.093994928803,8065.1431748327,15978401
68,2021-03-10,8299.2919921875,8455.392161155827,8143.192732893818,8169.209427721873,22324182
69,2021-03-11,8351.326171875,8429.376263742663,8273.276989682066,8351.326171875,14486792
70,2021-03-12,8585.474609375,8637.507998326582,8351.325268767514,8377.341963243305,35449517
71,2021-03-15,8507.42578125,8611.491653706375,8455.39239018448,8585.474958173614,14132509
72,2021-03-16,8403.359375,8533.44194880771,8299.292588214064,8507.426161785936,16514928
73,2021-03-17,8455.392578125,8507.425970347083,8351.325793680833,8403.359185902917,15226098
74,2021-03-18,8481.4091796875,8585.475053296877,8455.392483866486,8585.475053296877,14439530
75,2021-03-19,8481.4091796875,8559.458357475864,8429.375788045472,8429.375788045472,9577300
76,2021-03-22,8481.4091796875,8793.607710190312,8455.392483866486,8533.44166165485,24558911
77,2021-03-23,8455.392578125,8585.475149005519,8429.37588201396,8507.425970347083,21516795
78,2021-03-24,8325.30859375,8481.408760969589,8299.291899213402,8325.30859375,16552702
79,2021-03-25,8299.2919921875,8429.375466327772,8247.259512206036,8377.342076671663,16960335
80,2021-03-26,8195.2265625,8299.292437724214,7804.977938478483,8273.276651174181,18376576
81,2021-03-29,8533.44140625,8533.44140625,8247.259580133588,8299.292060543612,22457732
82,2021-03-30,9001.740234375,9001.740234375,8507.425750087232,8585.47492672495,37617111
83,2021-03-31,9027.7568359375,9157.840311772135,8845.640879443665,9053.773531104427,19910433
84,2021-04-01,9053.7734375,9105.806827295895,8975.723352806157,9027.756742602052,10842626
85,2021-04-02,9157.8408203125,9261.906697084392,9053.7740338659,9053.7740338659,24233770
86,2021-04-05,9183.857421875,9313.93999391224,9027.757243820672,9183.857421875,20009611
87,2021-04-06,9079.7900390625,9209.872602540412,9079.7900390625,9183.85681758454,17621461
88,2021-04-07,9079.7900390625,9131.82342832352,9001.73995517097,9131.82342832352,16009371
89,2021-04-08,9105.8076171875,9157.84101149708,9001.74082856834,9105.8076171875,18646720
90,2021-04-09,9444.0224609375,9574.105941202988,9053.773839490414,9105.80723159661,33084819
91,2021-04-12,9808.2548828125,9834.271577769588,9470.038758044995,9496.055453002084,24665250
92,2021-04-13,9574.10546875,9938.337376170251,9522.072079211495,9912.320681401,22447350
93,2021-04-14,9600.123046875,9678.172228689817,9261.906893428382,9391.990379244284,30297809
94,2021-04-15,9652.15625,9782.238823564345,9574.106160056568,9626.13955335219,24032229
95,2021-04-16,9860.2890625,10146.470910600803,9652.156395847269,9704.18888025441,38805637
96,2021-04-19,10094.4375,10146.469979633011,9860.288157790214,9990.3707213847,24419990
97,2021-04-20,10328.5869140625,10484.686173396743,10198.503439888424,10302.570219227686,39864907
98,2021-04-22,9782.23828125,10484.686322773972,9782.23828125,10250.536975599314,24461880
99,2021-04-23,10458.669921875,10458.669921875,9782.238556521756,9886.304430597427,37844290
100,2021-04-26,10770.869140625,11031.034275269252,10458.669705507367,10666.802359027568,28288828
101,2021-04-27,10692.8193359375,10900.951994937222,10614.769247684597,10770.869424190403,45943589
102,2021-04-28,10640.7861328125,10796.88540241687,10406.636773568593,10614.769436265988,21046506
103,2021-04-29,11187.134765625,11187.134765625,10770.86944675355,10796.88523321766,42632941
104,2021-05-04,11187.134765625,11187.134765625,10770.86944675355,10822.901929356463,25538875
105,2021-05-05,11083.0673828125,11395.266809951096,11005.018208283833,11135.100772281372,35000530
106,2021-05-06,10822.9013671875,11109.084100174574,10796.884672400072,11083.067405387144,45175766
107,2021-05-07,11239.16796875,11343.233841879111,10666.802482678517,10822.901747209524,35101140
108,2021-05-10,11343.234375,11499.33364686752,11239.168496979892,11239.168496979892,29322858
109,2021-05-11,11265.18359375,11551.366332695,11265.18359375,11473.31624670782,40693957
110,2021-05-12,11551.3662109375,11551.3662109375,11083.067519299855,11161.117604464347,28604263
111,2021-05-13,11915.599609375,12149.748966539022,11369.250806100716,11551.366770633913,39631464
112,2021-05-14,12149.7490234375,12331.864988823563,11915.599665176933,12097.715630562996,31636713
