Price,Date,Close,High,Low,Open,Volume
170,2021-08-04,24797.71875,25086.065619591605,24624.711787226533,25028.396632000447,3437791
171,2021-08-05,24768.88671875,25086.06713548576,24394.03731093828,24567.044284166164,3629866
172,2021-08-06,24740.05078125,25028.397662716263,24567.043811351785,24768.886242050987,2985385
173,2021-08-09,24884.224609375,24884.224609375,24422.87075082827,24538.20873255597,2709451
174,2021-08-10,24970.7265625,25086.066473243027,24826.555054434026,24941.89303354116,3202499
175,2021-08-11,24855.388671875,25432.08050109953,24740.05069235728,24970.726651392728,4697423
176,2021-08-12,24682.380859375,25028.396717743144,24682.380859375,24999.56125803087,2931537
177,2021-08-13,24538.208984375,24797.72041174348,24105.69058263952,24595.87990746662,3960507
178,2021-08-16,24970.7265625,25086.066473243027,24221.029698303613,24422.870195923155,5635844
179,2021-08-17,24768.88671875,25143.73612656173,24682.382266318087,25143.73612656173,5959971
180,2021-08-18,24595.87890625,24797.7194023106,24509.37445676983,24740.050413202447,2597292
181,2021-08-19,24509.375,24567.043990386337,24307.53256782985,24567.043990386337,3093599
182,2021-08-20,23355.9921875,24740.0498248148,23067.64531718105,24567.04286160493,7481818
183,2021-08-23,22663.962890625,23528.999656920885,22663.962890625,23355.99268998888,4702911
184,2021-08-24,22721.6328125,22894.63978653527,22433.28785577456,22663.96382115491,4798091
185,2021-08-25,22750.46484375,22808.13383129636,22490.955365609323,22779.30030334109,1892619
186,2021-08-26,22260.27734375,22865.80460663111,21914.26342064863,22865.80460663111,3508104
187,2021-08-27,22317.947265625,22490.95616605724,21798.926359235986,22202.60928642744,3269554
188,2021-08-30,22750.46484375,22779.30030334109,22375.61545888079,22490.955365609323,3017263
189,2021-08-31,22462.12109375,22836.97049844016,22462.12109375,22836.97049844016,3263037
190,2021-09-01,22490.95703125,22548.626023067216,22289.114594071754,22375.6171159796,2328732
191,2021-09-06,22548.625,22779.300956802734,22462.120550381034,22519.78953958172,2340222
192,2021-09-07,22894.638671875,23182.983614561934,22577.45826910144,22663.96271772545,2932223
193,2021-09-08,22836.970703125,23298.32456366176,22779.301712012395,23182.98464980061,2779764
194,2021-09-09,22952.30859375,22952.30859375,22808.135150725902,22836.970611985096,1440215
195,2021-09-10,22865.8046875,23067.645177538405,22836.96922798833,23067.645177538405,1361327
196,2021-09-13,22577.458984375,22865.805867832874,22490.956464646373,22865.805867832874,2974925
197,2021-09-14,22317.947265625,22577.45868463745,22260.27827602622,22548.625155656013,2426997
198,2021-09-15,22375.6171875,22490.95710313907,22260.279203496902,22260.279203496902,1809443
199,2021-09-16,22721.6328125,22779.30180384509,22519.79037697421,22548.625838464734,2513432
200,2021-09-17,23067.646484375,23327.15790813868,22836.9705217566,22836.9705217566,3114831
201,2021-09-20,23009.9765625,23240.652515782887,23009.9765625,23096.48101079901,3356160
202,2021-09-21,22865.8046875,22952.307202763368,22606.29327843826,22779.300240600813,2613756
203,2021-09-22,22836.970703125,23009.977676462804,22548.62574756199,22836.970703125,2174215
204,2021-09-23,22750.46484375,23009.976253526504,22750.46484375,22952.30726598015,1860036
205,2021-09-24,22894.638671875,22952.307660412385,22750.465234713603,22779.300694800226,1709942
206,2021-09-27,22721.6328125,23125.315751915627,22606.294829809824,22894.63978653527,2076462
207,2021-09-28,23125.314453125,23269.487889208463,22606.293560169048,22721.63153638148,3751626
208,2021-09-29,23009.9765625,23096.48101079901,22663.96263257568,23096.48101079901,2028787
209,2021-09-30,22750.46484375,23067.645241072856,22692.795856203647,22981.14272557124,1881816
210,2021-10-01,22375.6171875,22750.466601328048,22375.6171875,22663.964079143712,3170275
211,2021-10-04,22433.287109375,22836.970035359303,22202.6092200338,22404.451648843893,1809443
212,2021-10-05,22663.962890625,22808.1343972504,22490.955923693,22490.955923693,1252085
213,2021-10-06,22721.6328125,23067.646760570537,22663.96382115491,22779.30180384509,1394769
214,2021-10-07,22577.458984375,22779.301416468326,22577.458984375,22721.632426103937,1750793
215,2021-10-08,22606.294921875,22721.632905034898,22577.459460267044,22577.459460267044,1677393
216,2021-10-11,23067.646484375,23067.646484375,22721.63254044739,22836.9705217566,3017971
217,2021-10-12,23211.8203125,23500.16527056394,23096.482329274422,23182.984850875622,3405721
218,2021-10-13,23009.9765625,23327.156964081896,22836.96959753784,23240.652515782887,2441403
219,2021-10-14,22808.134765625,23038.81265689589,22808.134765625,23009.977196123567,1819048
220,2021-10-15,22779.30078125,22981.1432077148,22779.30078125,22808.13430981019,1887474
221,2021-10-18,22663.962890625,23096.481273772944,22490.955923693,22779.30086857967,3079194
222,2021-10-19,23096.482421875,23384.827381095,22490.95704169502,22663.96401722702,3793987
223,2021-10-20,22923.474609375,23182.98409737996,22663.963189734142,23096.481578590272,1851459
224,2021-10-21,22779.30078125,23009.976736274988,22779.30078125,22923.47421895855,1084191
225,2021-10-22,22663.962890625,22894.638846534337,22663.962890625,22779.30086857967,1809101
226,2021-10-25,22606.294921875,22836.970888194795,22606.294921875,22836.970888194795,1523046
227,2021-10-26,22606.294921875,22721.632905034898,22577.459460267044,22606.294921875,1195662
228,2021-10-27,23009.9765625,23038.812022478287,22635.127172597386,22635.127172597386,2414306
229,2021-10-28,22981.14453125,23182.985037703376,22894.640077315715,23067.64705354832,2121565
230,2021-10-29,23932.68359375,24048.021576591345,23009.97779938328,23067.64679080396,6697400
231,2021-11-01,24105.689453125,24278.69835102132,23990.35147561803,24221.02936226784,5647677
232,2021-11-02,24192.193359375,24509.373756221863,23990.35093744776,24105.68891236737,2739977
233,2021-11-03,24826.5546875,25432.080034680806,24221.0293403192,24394.03630642287,10532718
234,2021-11-04,25374.412109375,25518.585552988046,24624.713293204684,24884.224719053786,7511830
235,2021-11-05,25143.736328125,25605.088260431094,24941.893891923104,25374.41229427805,3328033
236,2021-11-08,25316.7421875,25605.08713248929,24884.22380419813,25143.735220506427,4607732
237,2021-11-09,24797.71875,25460.915004752027,24797.71875,25374.41055754738,5729652
238,2021-11-10,24797.71875,25086.065619591605,24422.86936483957,24855.387737591154,3667422
239,2021-11-11,24682.380859375,25086.065705531862,24336.36693264269,25028.396717743144,4187567
240,2021-11-12,24913.05859375,24970.727585666533,24422.87119664148,24422.87119664148,3217762
241,2021-11-15,24682.380859375,25086.065705531862,24221.02895706525,24999.56125803087,2612385
242,2021-11-16,24682.380859375,24855.387822741155,24480.538436296567,24624.71187158628,2172671
243,2021-11-17,25143.736328125,25259.074311201523,24480.54002798105,24595.879942693533,4192712
244,2021-11-18,25662.755859375,25893.433744646227,25028.396986877724,25374.410917330784,6020336
245,2021-11-19,25605.087890625,26556.629134717456,24221.03018206025,25691.59234250101,6953613
246,2021-11-22,26268.28125,26643.130641139167,25374.410962262195,25605.086916306034,8468086
247,2021-11-23,25778.09375,26239.447587364,25489.748808919903,26239.447587364,3078336
248,2021-11-24,26556.62890625,26585.46243553666,25720.42565076216,25922.268082312457,7078461
249,2021-11-25,26152.943359375,26758.46870655837,26124.1098308422,26758.46870655837,4641172
250,2021-11-26,26210.61328125,26643.131677727863,25374.41194948956,26585.462686973213,7086351
251,2021-11-29,25662.755859375,25951.10273305507,25432.07990573963,25662.755859375,6105741
252,2021-11-30,25605.087890625,26325.951240260056,25143.735964982065,25893.43477578777,4393876
253,2021-12-01,25547.41796875,25778.09392316364,25201.40403712955,25605.08695735341,3010939
254,2021-12-02,25489.75,26181.77982256511,25374.41201817847,25518.58546127336,2344851
255,2021-12-03,24221.029296875,25662.75594345556,24221.029296875,25662.75594345556,3762774
256,2021-12-06,24192.193359375,24797.718693520907,24019.18639699557,24797.718693520907,4901159
257,2021-12-07,25143.736328125,25230.23884961441,24249.864061828,24249.864061828,2835671
258,2021-12-08,25374.412109375,25547.419082729088,25057.23169240787,25201.40513602092,1963619
259,2021-12-09,25374.412109375,25460.916561870017,25114.9006835259,25345.576647998016,1729528
260,2021-12-10,25720.42578125,26066.4416558968,25547.41880974457,25547.41880974457,3540688
261,2021-12-13,26239.44921875,26412.456194154423,26008.773251544106,26239.44921875,4248791
262,2021-12-14,26124.109375,26354.785325780795,26066.4403873048,26354.785325780795,2983672
263,2021-12-15,25893.43359375,26239.44752218664,25806.92914582292,26066.440557968315,2493367
264,2021-12-16,25893.43359375,25951.10258182277,25374.41076945921,25951.10258182277,2871685
265,2021-12-17,25893.43359375,26239.44752218664,25432.07975753198,25893.43359375,3224965
266,2021-12-20,25720.42578125,25922.268213824304,25662.75679074819,25835.763762253624,2154835
267,2021-12-21,25259.07421875,25749.26161084906,25259.07421875,25662.757158040306,4780770
268,2021-12-22,24970.7265625,25518.584860712737,24768.88606488046,25374.41142101087,4898929
269,2021-12-23,25023.2421875,25313.366174706985,24442.99228145013,25240.83517790524,3161796
270,2021-12-24,25385.896484375,25676.0223953649,25023.241510182448,25023.241510182448,2078730
271,2021-12-27,25603.4921875,25748.554181635784,25385.897264660405,25530.95925879619,1639121
272,2021-12-28,25530.958984375,25748.553904875764,25313.365995510136,25748.553904875764,1854289
273,2021-12-29,25530.958984375,25784.81843720196,25458.42798808671,25784.81843720196,2156589
274,2021-12-30,25676.0234375,25893.616430847167,25530.959510299286,25676.0234375,1345822
275,2021-12-31,26909.052734375,27344.238727585845,25748.55482084345,25821.08581971192,6604075
276,2022-01-04,27126.64453125,27561.830505213868,27017.84707194109,27271.70652257129,2412390
277,2022-01-05,26872.78515625,27489.299586918525,26763.98962827078,27489.299586918525,2621013
278,2022-01-06,27561.830078125,28142.079966054684,26292.536707914314,26473.86322843821,8179656
279,2022-01-07,28432.205078125,28613.53353751643,27307.97365215157,28033.28362644542,5955436
280,2022-01-10,28178.34765625,29230.048088649884,28142.08119158438,28432.2051823656,4336903
281,2022-01-11,28577.267578125,28939.9245033183,27779.426592298863,28142.0815858562,5831216
282,2022-01-12,30571.873046875,30571.873046875,28577.265872282427,28577.265872282427,10915072
283,2022-01-13,31913.69921875,32711.54208554592,30825.73237553224,30825.73237553224,13246605
284,2022-01-14,32095.02734375,32711.543721941423,31405.981899460683,31405.981899460683,4452532
285,2022-01-17,31659.83984375,34089.6329807592,31623.5753124348,31913.69928949982,10718994
286,2022-01-18,32566.48046875,32965.40190669759,31478.5116814883,31478.5116814883,6612121
287,2022-01-19,31659.83984375,33219.26104956412,31587.308849483743,32675.27762674928,4053558
288,2022-01-20,33872.0390625,33872.0390625,30644.40489363738,31260.91932885015,7714823
289,2022-01-21,34343.4921875,35395.1944944953,33726.97584307362,34125.897274579715,6217783
290,2022-01-24,34017.1015625,35177.601385465314,33980.837029577546,34017.1015625,5679317
291,2022-01-25,35540.2578125,35540.2578125,33291.79112681304,33581.915112720046,6413043
292,2022-01-26,34887.4765625,36229.30288130936,34887.4765625,35902.91050298527,5526327
293,2022-01-27,34524.8203125,35177.60121836262,34379.7583182274,34814.9443010452,2619513
294,2022-01-28,34778.6796875,35540.258053115795,34307.22917302725,34524.82023229474,4031877
295,2022-02-07,34379.7578125,35250.13362860418,34234.69582036127,35105.06777319366,4741331
296,2022-02-08,34343.4921875,35105.066656177696,33726.97584307362,34379.75671856283,3644219
297,2022-02-09,35105.06640625,35467.72330411136,34089.63250081849,34307.227412189626,6220509
298,2022-02-10,35105.06640625,35467.72330411136,34814.94243326957,35250.13225601185,3738169
299,2022-02-11,34742.4140625,35177.600030624155,34669.88113617679,34960.00511492622,2339986
300,2022-02-14,32457.68359375,34524.81988392815,32457.68359375,34234.695898984384,9720740
301,2022-02-15,33509.38671875,33581.91578504291,32203.824892758847,32530.213417620693,5037086
302,2022-02-16,32747.806640625,33436.85205094651,32421.41813273069,33436.85205094651,3812210
303,2022-02-17,33364.32421875,33364.32421875,32421.41932828653,33146.72929661542,2441024
304,2022-02-18,32421.419921875,33400.58936286411,32421.419921875,32965.403373899164,4084374
305,2022-02-21,32820.33984375,32965.401833292315,31696.106527343272,32493.94746982601,4032286
306,2022-02-22,33364.32421875,33364.32421875,32421.41932828653,32566.48132195231,3122253
307,2022-02-23,33074.1953125,34017.100172868275,33001.66624961797,33726.97619479676,4027923
308,2022-02-24,32348.88671875,33037.9321612738,31623.57674327017,32856.60563322181,4611112
309,2022-02-25,32312.62109375,33074.19557644752,32276.35463038371,32348.885625480423,3200930
310,2022-02-28,31696.107421875,32312.62186064712,31696.107421875,32131.29340278382,3680218
311,2022-03-01,31986.23046875,32639.009420921484,31623.5754953214,31732.371021532053,3266517
312,2022-03-02,30789.466796875,31913.7001352492,30716.935800686588,31696.10714668397,4213501
313,2022-03-03,31043.326171875,31333.45015590456,30463.07627218,30716.93572402381,3373010
314,2022-03-04,31405.98046875,31551.042457609303,30825.7325133128,31043.32549660175,2264581
315,2022-03-07,30644.404296875,31043.32573512109,30571.873301888063,31043.32573512109,3089938
316,2022-03-08,30172.953125,30861.99857199888,30027.89112896192,30318.015121038086,3525864
317,2022-03-09,29375.109375,30390.54524986016,29375.109375,30172.952262026385,2687145
318,2022-03-10,29701.5,30463.076427785665,29701.5,30100.42144589628,2131362
319,2022-03-11,30354.28125,30354.28125,29701.500343415595,29701.500343415595,2010279
