Price,Date,Close,High,Low,Open,Volume
183,2021-08-30,15423.662109375,15543.59608782787,15159.803437891544,15255.752045703712,15264830
184,2021-08-31,15351.701171875,15639.545223718378,15351.701171875,15591.570918192416,10510385
185,2021-09-01,15351.701171875,15711.506682007324,15327.714019112018,15351.701171875,16701107
186,2021-09-06,15375.6875,15495.62147607014,15327.713197047024,15447.647173117162,14035203
187,2021-09-07,15591.5703125,15711.506071655713,15447.647401513146,15543.596008837716,15139738
188,2021-09-08,15423.662109375,15711.506151499158,15399.67495742196,15591.57039173395,9739111
189,2021-09-09,15567.583984375,15567.583984375,15327.714234684008,15351.70138778435,7094690
190,2021-09-10,15495.6220703125,15615.557832294364,15471.634917916126,15591.570679897992,7796574
191,2021-09-13,15303.7265625,15495.621999481453,15303.7265625,15495.621999481453,9885305
192,2021-09-14,15111.8291015625,15351.70062057826,15111.8291015625,15279.739164873532,12105403
193,2021-09-15,14967.9072265625,15111.828349497146,14943.920075854683,15111.828349497146,9599001
194,2021-09-16,15015.8818359375,15135.815810624046,14967.90753353797,14991.894684737734,6569228
195,2021-09-17,15159.8037109375,15255.752320477814,15039.86973032448,15159.8037109375,8692179
196,2021-09-20,15399.6748046875,15495.621630235722,15279.73904611182,15351.700501257228,12466991
197,2021-09-21,15255.751953125,15351.700560354906,15087.843671784993,15255.751953125,7380234
198,2021-09-22,15159.8037109375,15351.700930018127,15159.8037109375,15255.752320477814,5098161
199,2021-09-23,15159.8037109375,15255.752320477814,15111.829406167344,15207.778015707658,8385343
200,2021-09-24,15351.701171875,15423.662630163944,15159.803949771149,15255.752560823074,12706338
201,2021-09-27,15111.8291015625,15543.596054478534,15111.8291015625,15447.64744687223,9258896
202,2021-09-28,15159.8037109375,15231.765168092736,15063.85688270956,15111.829406167344,4975921
203,2021-09-29,15039.869140625,15207.777419424649,14943.920534846744,15159.80311653552,6872452
204,2021-09-30,15135.81640625,15159.80355839371,15015.882426843802,15039.869578987513,8488002
205,2021-10-01,15111.8291015625,15135.816253464076,14919.933667662226,15111.8291015625,12302551
206,2021-10-04,14871.958984375,15063.856194691016,14680.06266471513,15015.881892112013,10758287
207,2021-10-05,15111.8291015625,15111.8291015625,14871.959363859074,14871.959363859074,7665779
208,2021-10-06,15039.869140625,15183.790267980085,14919.93338340218,15135.815965090957,7786498
209,2021-10-07,14967.9072265625,15111.828349497146,14967.9072265625,15111.828349497146,7284419
210,2021-10-08,15087.84375,15135.816272551314,14991.8951422727,15063.856598068174,6855153
211,2021-10-11,15639.544921875,15639.544921875,15159.80365718678,15159.80365718678,12705769
212,2021-10-12,15639.544921875,15783.467835675176,15543.596312674885,15783.467835675176,6435771
213,2021-10-13,15639.544921875,15783.467835675176,15591.57061727494,15639.544921875,7051725
214,2021-10-14,15495.6220703125,15687.519289483482,15447.647765519754,15639.544984690736,8729061
215,2021-10-15,15447.6474609375,15615.557524401418,15399.674938403004,15591.570372478,9382465
216,2021-10-18,15351.701171875,15639.545223718378,15351.701171875,15519.609459903471,8637428
217,2021-10-19,15495.6220703125,15543.596375105246,15303.726632453889,15543.596375105246,7031384
218,2021-10-20,15495.6220703125,15663.53213708711,15255.752327661145,15495.6220703125,7310085
219,2021-10-21,15231.7646484375,15495.621534359105,15231.7646484375,15495.621534359105,7855698
220,2021-10-22,15159.8037109375,15327.71377763305,15087.844035094637,15303.72662524797,7275675
221,2021-10-25,14991.8955078125,15207.778099150346,14919.934050262424,15207.778099150346,9948231
222,2021-10-26,14919.93359375,14991.895049098235,14776.011573709691,14991.895049098235,10473314
223,2021-10-27,15063.8564453125,15255.751877508845,14943.920686869587,14943.920686869587,10969690
224,2021-10-28,15279.7392578125,15279.7392578125,15111.829193480156,15183.79064962259,18761893
225,2021-10-29,15831.439453125,15831.439453125,15231.76424256101,15279.738544416092,30171021
226,2021-11-01,15687.51953125,15783.468142314194,15543.59661465371,15735.493836782098,10642892
227,2021-11-02,15903.4013671875,15903.4013671875,15615.557329020328,15687.5187838902,15130233
228,2021-11-03,16239.220703125,16359.156468586569,15951.376647329656,15975.36380042197,25271428
229,2021-11-04,16071.3115234375,16335.168411539224,16047.324371672586,16335.168411539224,10143664
230,2021-11-05,16071.3115234375,16215.232652714658,15975.362916377846,16215.232652714658,9964961
231,2021-11-08,16023.3369140625,16143.272670597797,15927.388308834265,16071.31121667662,11059612
232,2021-11-09,16047.3251953125,16215.233484972578,15999.350889320358,16023.338042316427,12559574
233,2021-11-10,16023.3369140625,16095.298367983678,15903.401157527203,16071.31121667662,11015885
234,2021-11-11,15831.439453125,16095.298113327948,15591.569725161857,15975.362358690243,14265046
235,2021-11-12,15999.3505859375,15999.3505859375,15663.532231672782,15831.44051814895,32481724
236,2021-11-15,16023.3369140625,16119.285519290735,15951.375460141322,16023.3369140625,10331682
237,2021-11-16,15903.4013671875,16023.337125303951,15735.49308713678,15999.349973680664,10002603
238,2021-11-17,15975.36328125,16071.311890501089,15735.49353943464,15903.401824311684,9620483
239,2021-11-18,15591.5703125,16071.311567810517,15591.570312500002,16071.311567810517,10450501
240,2021-11-19,16047.3251953125,16263.207790964718,15615.558222695645,15687.519681683856,19417770
241,2021-11-22,16383.142578125,16694.973767150004,15831.439873455904,16071.311389099994,18060390
242,2021-11-23,16287.1943359375,16455.10440064168,16167.258575434513,16431.117248541083,8565377
243,2021-11-24,16958.83203125,17006.806338277576,16191.246681433706,16263.20814197507,32180763
244,2021-11-25,16862.8828125,17054.778232145676,16766.93421202106,17030.791082025942,15492365
245,2021-11-26,16599.025390625,16934.843735862185,16599.025390625,16862.884061485336,16188048
246,2021-11-29,16383.142578125,16455.104032818228,16215.232517174138,16215.232517174138,12539802
247,2021-11-30,15975.36328125,16551.051374131806,15927.388976624454,16503.078850818627,13636925
248,2021-12-01,16071.3115234375,16071.3115234375,15855.427157553278,15879.414309318192,7262937
249,2021-12-02,15927.388671875,16119.285886705482,15927.388671875002,16119.285886705482,5809551
250,2021-12-03,15615.5576171875,16095.29887719407,15615.5576171875,16023.337420996231,11275195
251,2021-12-06,15495.6220703125,15735.493594276228,15183.790870472025,15495.6220703125,12355016
252,2021-12-07,15807.453125,15807.453125,15399.675100630851,15591.570536727371,6082738
253,2021-12-08,15879.4150390625,16023.337956266012,15615.558138835137,15663.53244456964,8618037
254,2021-12-09,15975.36328125,15975.36328125,15735.49353943464,15831.440367373363,5317167
255,2021-12-10,16023.3369140625,16119.285519290735,15879.414006220144,15927.388308834265,10234168
256,2021-12-13,16023.3369140625,16215.232343206682,15975.36261144838,16095.298367983678,8320800
257,2021-12-14,15975.36328125,16071.311890501089,15879.41467199891,15975.36328125,5515072
258,2021-12-15,16023.3369140625,16095.298367983678,15855.426854913085,15879.414006220144,6305165
259,2021-12-16,15831.439453125,16095.298113327948,15831.439453125,16071.310962400406,4763760
260,2021-12-17,15927.388671875,15975.36297558262,15855.42721631357,15903.40152002119,6070571
261,2021-12-20,15879.4150390625,15975.363650531508,15759.481056038649,15927.389344797004,9825801
262,2021-12-21,15735.4931640625,15807.452837971843,15735.4931640625,15807.452837971843,4981625
263,2021-12-22,15687.51953125,15807.453513767843,15663.532378483951,15663.532378483951,11194466
264,2021-12-23,15591.5703125,15663.531767993429,15351.700575500909,15639.544616162286,10481679
265,2021-12-24,15831.439453125,15903.400905907623,15447.646819596614,15591.569725161857,12134773
266,2021-12-27,15903.4013671875,15975.362822057372,15783.467390383365,15975.362822057372,5610886
267,2021-12-28,16143.2734375,16191.24596108081,15855.427608140886,15903.401913034071,24908699
268,2021-12-29,16215.232421875,16407.129633262466,16167.258119028134,16239.219573298433,10817411
269,2021-12-30,16263.20703125,16311.181335001083,16071.311597558,16167.258423747831,6196804
270,2021-12-31,16551.05078125,16575.03793270352,16311.18104802711,16311.18104802711,24649580
271,2022-01-04,16503.078125,16694.9735537501,16431.116671226606,16694.9735537501,10271989
272,2022-01-05,16167.2587890625,16479.091770490708,16143.27341795732,16479.091770490708,13002530
273,2022-01-06,16191.2451171875,16311.18087316937,15879.41393294692,16071.311142517912,14225313
274,2022-01-07,15975.36328125,16287.194480003676,15975.36328125,16263.207327690903,18810182
275,2022-01-10,15831.439453125,16023.336660545328,15807.45230219746,15831.439453125,17984534
276,2022-01-11,15711.5068359375,15855.427972613026,15687.519682939508,15831.440819615036,15230611
277,2022-01-12,15879.4150390625,16095.299414867768,15615.558138835137,15687.51959743689,17387916
278,2022-01-13,15999.3505859375,16431.117550367104,15903.401975772616,16143.273501184827,14584809
279,2022-01-14,15855.4267578125,16047.323967093773,15831.439606652342,15999.349664773456,6640519
280,2022-01-17,15711.5068359375,16143.273808588912,15711.5068359375,15879.415125611016,32193215
281,2022-01-18,15735.4931640625,15855.427141452958,15495.62164665694,15711.506012321945,9865915
282,2022-01-19,15831.439453125,15975.362358690243,15735.492630727102,15735.492630727102,6178933
283,2022-01-20,15807.453125,15903.401733704435,15687.519145431808,15831.440277176109,7834215
284,2022-01-21,16047.3251953125,16311.18209695686,15783.468293668138,15807.453665351792,26845343
285,2022-01-24,16479.091796875,16742.948692578182,16071.31198643606,16071.31198643606,26873289
286,2022-01-25,16718.9609375,16814.909543865444,16479.0912028987,16479.0912028987,8719746
287,2022-01-26,17006.8046875,17246.674418042297,16790.922108143164,16790.922108143164,17874652
288,2022-01-27,16742.947265625,16982.816988428815,16575.037212743773,16982.816988428815,13002339
289,2022-01-28,16575.037109375,16790.92146173309,16503.077439901183,16742.94716120907,35708432
290,2022-02-07,16647.0,16862.88437103045,16623.01284766328,16790.9229140203,10467717
291,2022-02-08,17150.728515625,17270.66249668059,16647.000094991923,16647.000094991923,62145232
292,2022-02-09,17078.767578125,17246.675869239327,17030.793271717357,17222.688716035504,22131961
293,2022-02-10,17054.78125,17174.717021821383,16958.832632542893,17078.768404364277,28509789
294,2022-02-11,17126.740234375,17438.571414667396,16910.855876341007,16934.84302723367,18864933
295,2022-02-14,16311.1806640625,17078.765929881578,16311.1806640625,16982.817326326127,26284710
296,2022-02-15,16551.05078125,16551.05078125,16311.18104802711,16335.16819948063,21946035
297,2022-02-16,16407.12890625,16646.99862854322,16311.180304807824,16646.99862854322,10506013
298,2022-02-17,16455.103515625,16527.063186744184,16359.154912383085,16383.142063193563,9027532
299,2022-02-18,16239.220703125,16431.11792786351,16167.25924384806,16359.156468586569,21658020
300,2022-02-21,16503.078125,16503.078125,16095.298334929716,16263.206612422016,16896730
301,2022-02-22,16647.0,16647.0,16119.286211216971,16311.181648598336,16406817
302,2022-02-23,16599.025390625,16838.89690958894,16599.025390625,16694.97399821058,13415257
303,2022-02-24,16527.064453125,16599.02591107046,16047.324962780049,16479.091929140417,17471430
304,2022-02-25,16479.091796875,16670.9872352103,16455.10464441904,16551.051472930503,12102172
305,2022-02-28,16263.20703125,16479.091398129876,16263.20703125,16455.104246254334,10025274
306,2022-03-01,16239.220703125,16311.18216240194,16095.29956588354,16311.18216240194,11211508
307,2022-03-02,15783.4677734375,16311.181559332525,15783.4677734375,16167.258646099868,26578620
308,2022-03-03,16047.3251953125,16047.3251953125,15783.468293668138,15831.440818347864,15525471
309,2022-03-04,16455.103515625,16455.103515625,15831.439375864797,16023.336582348633,13161652
310,2022-03-07,15951.375,16215.231875454014,15903.400698769772,16071.31075307557,8924683
311,2022-03-08,15639.544921875,15927.388968162986,15615.55776957497,15831.44035896287,13944330
312,2022-03-09,15687.51953125,15807.453513767843,15543.59661465371,15711.506684016049,7931362
313,2022-03-10,15783.4677734375,16023.33751417957,15783.4677734375,15831.440296536028,5324582
314,2022-03-11,15687.51953125,15807.453513767843,15639.545225717904,15735.493836782098,5998331
315,2022-03-14,15687.51953125,15735.493836782098,15567.58376741976,15591.570920185808,8326790
