Date,Close,High,Low,Open,Volume
2023-10-11,19207.537109375,19207.537109375,18855.105235808485,19031.321172591743,9126501
2023-10-12,19251.591796875,19295.645782680203,19031.32186784897,19295.645782680203,11649300
2023-10-13,19339.69921875,19383.753203302964,18855.105388667427,19075.375311432235,14714000
2023-10-16,19824.294921875,19824.294921875,19119.431102430557,19119.431102430557,26096800
2023-10-17,20000.509765625,20000.509765625,19559.969902946035,19780.23983428552,28839900
2023-10-18,19824.294921875,20396.99677517361,19163.48509114583,19824.294921875,42138000
2023-10-19,18899.16015625,19736.1858974359,18899.16015625,19559.96995192308,12570700
2023-10-20,19031.322265625,19471.86213288484,18899.160305447047,19031.322265625,10805700
2023-10-23,18546.7265625,19119.42833283848,18238.348686163896,19031.320368171026,14445800
2023-10-24,18546.7265625,18855.104438836104,18370.51063316508,18370.51063316508,7269700
2023-10-25,18502.671875,18722.94177827381,18414.56391369048,18546.72585565476,15340700
2023-10-26,17797.810546875,18370.51237140316,17225.108722346846,18238.35041189666,23063600
2023-10-27,17797.810546875,18062.134465888,17533.486627862007,17797.810546875,20476100
2023-10-30,17533.48828125,17753.758234532033,17445.380299937184,17621.596262562813,15762900
2023-10-31,17621.595703125,17665.649692382813,17225.109799804686,17445.37974609375,12339300
2023-11-01,17445.37890625,17709.702829071968,17445.37890625,17621.59485479798,10243800
2023-11-02,17885.91796875,17974.02593903941,17489.43210244766,17577.54007273707,8439200
2023-11-03,17445.37890625,18062.13472616793,17445.37890625,18018.08073903093,21807500
2023-11-06,18326.458984375,18370.512972318207,17797.81112905649,17797.81112905649,12293300
2023-11-07,18238.3515625,18590.783476751207,18238.3515625,18414.567519625605,12571900
2023-11-08,18811.052734375,18811.052734375,18150.24291935012,18326.45887002342,32524750
2023-11-09,18487.51953125,18995.926318359376,18487.51953125,18949.70751953125,16302100
2023-11-10,18071.552734375,18395.084369005755,18071.552734375,18395.084369005755,30220910
2023-11-13,17748.01953125,18210.207539876305,17609.36312866211,18071.55113728841,10905440
2023-11-14,18117.76953125,18487.519929846934,17840.456732302297,17932.89433195153,13113100
2023-11-15,18441.30078125,18626.175977052008,18302.644384398496,18395.0819822995,17930900
2023-11-16,18395.08203125,18487.519629396986,18256.42563402952,18256.42563402952,12304000
2023-11-17,17840.45703125,18487.520239637302,17563.14422765544,18487.520239637302,21827000
2023-11-20,18025.333984375,18395.084425080127,17424.489518229166,17470.708323317307,20209100
2023-11-21,18163.98828125,18395.082279739185,18025.331882156486,18117.76948155216,33669600
2023-11-22,18163.98828125,18256.425880645675,17932.894282760815,18163.98828125,38807210
2023-11-23,17701.80078125,18256.42639319517,17701.80078125,18210.20759219974,13461980
2023-11-24,17748.01953125,17932.894734700523,17563.14432779948,17701.80073038737,12505900
2023-11-27,17748.01953125,17979.113535563152,17701.80073038737,17794.238332112633,9357701
2023-11-28,17886.67578125,17979.113382186693,17609.362978439924,17748.01937984496,12768500
2023-11-29,17794.23828125,17932.89468344156,17794.23828125,17932.89468344156,8653600
2023-11-30,17655.58203125,17979.113639152485,17655.58203125,17748.019633507854,9675000
2023-12-01,17840.45703125,17886.675831849094,17609.363028254535,17748.019430051812,6721900
2023-12-04,18025.333984375,18117.771594551283,17794.239958934293,17840.458764022434,15020300
2023-12-05,17701.80078125,18071.551189213445,17701.80078125,18025.332388218016,17250000
2023-12-06,17932.896484375,17979.1152897471,17701.802457514495,17794.240068258696,13820000
2023-12-07,18163.98828125,18163.98828125,17701.800284271627,17932.894282760815,22918000
2023-12-08,18117.76953125,18210.207130899234,17840.456732302297,18163.98833107461,14187400
2023-12-11,17932.896484375,18117.7717058634,17748.021262886596,18025.3340951192,18960580
2023-12-12,17979.115234375,17979.115234375,17748.021208226222,17932.896429145243,8860800
2023-12-13,17748.01953125,17932.894734700523,17655.581929524742,17886.67593383789,12718800
2023-12-14,17563.14453125,17840.457339638157,17516.925729851973,17748.019736842107,13622990
2023-12-15,17285.83203125,17655.582449030746,17239.613229027407,17563.14484458556,16637300
2023-12-18,17008.51953125,17285.832349694294,16684.98790973166,17239.613546620247,27930100
2023-12-19,16916.08203125,16916.08203125,16638.769211065573,16731.206817793714,17782200
2023-12-20,16869.86328125,16962.300888270547,16684.988067208902,16916.082084760274,9647000
2023-12-21,16823.64453125,16869.86333490728,16638.76931662088,16823.64453125,18012700
2023-12-22,16777.42578125,16962.300996470385,16684.98817363981,16823.644585055095,12434500
2023-12-25,17100.955078125,17100.955078125,16869.86109058277,16869.86109058277,11925100
2023-12-26,17100.955078125,17147.173875633445,16869.86109058277,17100.955078125,13082900
2023-12-27,17100.955078125,17193.39267314189,16962.298685599664,17100.955078125,25301300
2023-12-28,17378.26953125,17378.26953125,17054.737917636303,17100.956719581118,21754000
2023-12-29,17748.01953125,17748.01953125,17285.8315226237,17378.26912434896,33844400
2024-01-02,17424.48828125,17748.019893899203,17424.48828125,17748.019893899203,10134100
2024-01-03,17655.58203125,17655.58203125,17239.61282108966,17424.488025605366,9800900
2024-01-04,17886.67578125,18163.98858406008,17516.92537750323,17701.800579376617,26501300
2024-01-05,17748.01953125,17979.113535563152,17655.581929524742,17886.67593383789,11336800
2024-01-08,17794.23828125,17932.89468344156,17701.80067978896,17840.45708198052,17842800
2024-01-09,17701.80078125,17886.675985231723,17655.58198025457,17794.238383240863,9056500
2024-01-10,18117.76953125,18256.42593072385,17655.581533003828,17655.581533003828,35009400
2024-01-11,18163.98828125,18348.86348004135,18071.550681854325,18302.64468034351,32937600
2024-01-12,18163.98828125,18256.425880645675,17840.45668336514,17979.11308245865,25120500
2024-01-15,17886.67578125,18302.64498546512,17886.67578125,18302.64498546512,11340300
2024-01-16,17979.115234375,17979.115234375,17748.021208226222,17840.458818685733,12899500
2024-01-17,17840.45703125,18071.551034245465,17794.238230650906,17979.113433047278,13909200
2024-01-19,18210.20703125,18256.4258308217,18071.550632534894,18071.550632534894,23440100
2024-01-22,18302.64453125,18441.300929214016,18210.20693260732,18348.863330571337,16135000
2024-01-23,18210.20703125,18395.0822295368,18163.9882316783,18348.863429965106,12331900
2024-01-24,18163.98828125,18302.64468034351,18071.550681854325,18210.207080947835,9496900
2024-01-25,18163.98828125,18210.207080947835,18071.550681854325,18163.98828125,6922000
2024-01-26,18256.42578125,18256.42578125,18163.988182357592,18210.2069818038,7546300
2024-01-29,18256.42578125,18256.42578125,18071.55058346519,18256.42578125,4889600
2024-01-30,18210.20703125,18348.863429965106,18163.9882316783,18163.9882316783,10332300
2024-01-31,17932.896484375,18210.2093166076,17701.802457514495,18163.9905112355,21401700
2024-02-01,17701.80078125,17886.675985231723,17655.58198025457,17886.675985231723,8037100
2024-02-02,17378.26953125,17748.019946808512,17378.26953125,17701.801144863697,20061300
2024-02-05,17748.01953125,17979.113535563152,17424.48792521159,17424.48792521159,12142400
2024-02-06,17840.45703125,17932.894632448188,17748.019430051812,17840.45703125,5979000
2024-02-07,18117.76953125,18117.76953125,17840.456732302297,17886.675532126912,10722600
2024-02-15,18302.64453125,18626.17612649937,18117.769333964647,18117.769333964647,20092100
2024-02-16,18348.86328125,18441.300879644205,18210.206883658688,18441.300879644205,8422700
2024-02-19,18302.64453125,18441.300929214016,18163.988133285984,18348.863330571337,14562400
2024-02-20,18117.76953125,18256.42593072385,18025.33193160077,18210.207130899234,19656400
2024-02-21,18256.42578125,18487.51977848101,18117.769382911392,18117.769382911392,20171300
2024-02-22,18210.20703125,18395.0822295368,18117.7694321066,18302.644630393403,12556600
2024-02-23,18025.333984375,18718.616060697117,18025.333984375,18210.20920472756,47142600
2024-02-26,17794.23828125,18071.55108563312,17748.01948051948,18071.55108563312,12880300
2024-02-27,17886.67578125,18025.33218265504,17748.01937984496,17886.67578125,21802100
2024-02-28,18395.08203125,18395.08203125,17932.894040515075,17932.894040515075,22285400
2024-02-29,18395.08203125,18672.394825690957,18163.988035882536,18579.957227543968,19225700
2024-03-01,18163.98828125,18395.082279739185,18163.98828125,18395.082279739185,13763900
2024-03-04,18117.76953125,18302.64473054847,18117.76953125,18302.64473054847,16046750
2024-03-05,18256.42578125,18256.42578125,18071.55058346519,18117.769382911392,9789000
2024-03-06,17932.896484375,18348.865732723905,17840.4588736308,18302.6469273518,11549500
2024-03-07,17979.115234375,18117.771650064267,17932.896429145243,17932.896429145243,11946100
2024-03-08,17563.14453125,18025.332545230263,17516.925729851973,17979.113743832237,35920400
2024-03-11,17147.173828125,17655.580599309298,17147.173828125,17516.924207168126,20576400
2024-03-12,17147.173828125,17332.049017646565,17100.955030744608,17147.173828125,13072400
2024-03-13,17609.36328125,17655.582082513123,17193.39406988189,17239.612871145015,12534000
2024-03-14,17378.26953125,17655.582342918882,17239.61312541556,17655.582342918882,10322800
2024-03-15,17239.611328125,17378.267719504023,17147.173733872318,17332.048922377682,15184400
2024-03-18,16823.64453125,17285.832567822803,16592.5505129636,17239.613764165522,28770000
2024-03-19,16777.42578125,17100.957407885675,16731.206977444905,16823.644585055095,16651100
2024-03-20,17239.611328125,17239.611328125,16823.642153987937,16823.642153987937,14077500
2024-03-21,17332.05078125,17516.925989583335,17147.175572916665,17332.05078125,20305300
2024-03-22,17378.26953125,17563.144739029256,17239.61312541556,17470.70713513963,21997200
2024-03-25,17470.70703125,17701.801039599868,17239.613022900132,17378.269427910054,24263300
2024-03-26,18117.76953125,18117.76953125,17470.706333705355,17470.706333705355,43837300
2024-03-27,18117.76953125,18256.42593072385,17886.675532126912,18163.98833107461,24455000
2024-03-28,18163.98828125,18302.64468034351,18025.331882156486,18163.98828125,21113300
2024-03-29,18256.42578125,18302.6445806962,17979.112984572785,18210.2069818038,33675400
2024-04-01,18163.98828125,18256.425880645675,17979.11308245865,18117.76948155216,13901300
2024-04-02,18071.552734375,18117.77153932225,17470.708270060743,18071.552734375,26646800
2024-04-03,17886.67578125,18025.33218265504,17794.238180313307,17886.67578125,20634600
2024-04-04,17840.45703125,18117.76983484456,17748.019430051812,17932.894632448188,12590200
2024-04-05,17979.115234375,17979.115234375,17563.145987307198,17655.58359776671,14941300
2024-04-08,17932.896484375,17979.1152897471,17655.583652142395,17979.1152897471,11325800
2024-04-09,17886.67578125,17932.89458171835,17701.800579376617,17886.67578125,10604100
2024-04-10,17886.67578125,18441.30138687016,17840.456980781655,17932.89458171835,30260400
2024-04-11,17886.67578125,18117.76978359173,17840.456980781655,17886.67578125,10213900
2024-04-12,18210.20703125,18210.20703125,17932.894233819796,17932.894233819796,23794300
2024-04-15,17193.392578125,18302.64371219758,17008.5173891129,18117.76852318548,45960910
2024-04-16,17332.05078125,17563.144791666666,17100.956770833334,17285.831979166665,50301750
2024-04-17,16777.42578125,17609.364249741735,16777.42578125,17516.926642131544,13194900
2024-04-19,16731.20703125,17100.957462879833,16592.55061938881,16777.42583520373,15355900
2024-04-22,16916.08203125,17193.394851434427,16869.86322788593,17008.51963797814,24959900
2024-04-23,17008.51953125,17193.394743546196,16638.769106657608,16962.300728175953,23878010
2024-04-24,17193.392578125,17332.048969884072,17008.5173891129,17100.95498361895,21576450
2024-04-25,17193.392578125,17332.048969884072,16962.29859185988,17332.048969884072,14691000
2024-04-26,17147.173828125,17193.392625505392,16916.079841223047,17008.517435983827,9353200
2024-05-02,16916.08203125,17193.394851434427,16916.08203125,17147.176048070356,12412900
2024-05-03,17008.51953125,17100.957137398098,16962.300728175953,17008.51953125,16257400
2024-05-06,17332.05078125,17332.05078125,17008.519166666665,17100.956770833334,14729500
2024-05-07,17378.26953125,17424.488333194815,17147.175521525933,17332.050729305185,11464000
2024-05-08,17147.173828125,17378.267815026953,17100.955030744608,17239.61142288578,10998500
2024-05-09,17332.05078125,17424.488385416666,17100.956770833334,17239.613177083334,13891000
2024-05-10,17100.955078125,17332.04906566723,17008.51748310811,17285.830268158785,14833400
2024-05-13,17378.26953125,17470.70713513963,17054.737917636303,17147.175521525933,21342400
2024-05-14,17655.58203125,17840.457235765705,17470.706826734295,17563.144428992146,28168300
2024-05-15,17609.36328125,17794.238486302493,17609.36328125,17794.238486302493,14341000
2024-05-16,17932.896484375,17979.1152897471,17655.583652142395,17748.021262886596,23193200
2024-05-17,17932.896484375,17979.1152897471,17794.240068258696,17932.896484375,19735500
2024-05-20,18302.64453125,18348.863330571337,18025.331735321968,18071.55053464331,68949950
2024-05-21,18302.64453125,18348.863330571337,18117.769333964647,18302.64453125,24650900
2024-05-22,17815.873046875,18302.64553449453,17767.195798113047,18302.64553449453,47304450
2024-05-23,18010.58203125,18010.58203125,17669.841290118242,17815.873036317567,23169950
2024-05-24,17523.80859375,18010.5810546875,17523.80859375,17913.2265625,22010300
2024-05-27,17523.80859375,17669.84033203125,17475.13134765625,17669.84033203125,25231000
2024-05-28,17572.486328125,17718.51807046399,17523.80908067867,17621.16357557133,12113700
2024-05-29,17572.486328125,17621.16357557133,17475.131833232343,17621.16357557133,13120900
2024-05-30,17475.1328125,17523.810062674092,17231.746561629527,17523.810062674092,12454000
2024-05-31,17523.80859375,17572.48583984375,17426.4541015625,17475.13134765625,6386900
2024-06-03,17815.873046875,17961.904793160862,17572.486803065232,17621.164051827185,19778700
2024-06-04,17718.517578125,17913.2265625,17669.84033203125,17913.2265625,18134000
2024-06-05,17621.1640625,17815.873057665744,17621.1640625,17718.518560082874,17144100
2024-06-06,17621.1640625,17767.19580887431,17475.13231612569,17669.841311291435,30551300
2024-06-07,17523.80859375,17767.19482421875,17475.13134765625,17767.19482421875,11957000
2024-06-10,17572.486328125,17718.51807046399,17523.80908067867,17572.486328125,15421000
2024-06-11,17815.873046875,17864.550295636953,17572.486803065232,17718.51854935109,34479900
2024-06-12,18886.771484375,18886.771484375,17669.84033203125,17815.8720703125,75826300
2024-06-13,18935.44921875,19276.1899501928,18740.740229354116,18984.126466098973,47965400
2024-06-14,18205.291015625,18984.12699490308,18205.291015625,18935.449746198195,38385000
2024-06-17,18253.96875,18546.03225,17961.90525,18205.2915,53908570
2024-06-18,18107.935546875,18594.7080078125,18107.935546875,18302.64453125,37891600
2024-06-19,18497.353515625,18692.0625,17913.2265625,18156.61279296875,93178170
2024-06-20,19178.8359375,19276.190434644668,18497.35445748731,18643.386203204314,79569200
2024-06-21,19081.48046875,19324.86669921875,18838.09423828125,19178.8349609375,69506500
2024-06-24,18351.322265625,19081.480976458886,18351.322265625,18935.44923429211,51572400
2024-06-25,18497.353515625,18692.0625,18351.32177734375,18351.32177734375,21397000
2024-06-26,18497.353515625,18594.7080078125,18059.25830078125,18497.353515625,29401900
2024-06-27,18497.353515625,18546.03076171875,18205.2900390625,18497.353515625,25901800
2024-06-28,18156.61328125,18789.4174974866,18107.936033847185,18448.676765666893,54366220
2024-07-01,18497.353515625,18546.03076171875,18010.5810546875,18156.61279296875,17445600
2024-07-02,18448.677734375,18692.063984168864,18302.64598449868,18497.35498433377,17465000
2024-07-03,18497.353515625,18692.0625,18253.96728515625,18497.353515625,20240200
2024-07-04,18546.03125,18935.449229002625,18546.03125,18643.385744750656,26604400
2024-07-05,18643.38671875,18789.41846850522,18497.35496899478,18546.032218913184,21534300
2024-07-08,18546.03125,18789.41748687664,18497.354002624677,18692.062992125982,16256200
2024-07-09,18886.771484375,18935.44873046875,18497.353515625,18692.0625,34820600
2024-07-10,18692.0625,19032.80322265625,18692.0625,18984.1259765625,17073100
2024-07-11,18546.03125,19032.80372375328,18546.03125,18692.062992125982,25226500
2024-07-12,18497.353515625,18692.0625,18448.67626953125,18594.7080078125,17738410
2024-07-15,18302.64453125,18594.7080078125,18205.2900390625,18546.03076171875,16131610
2024-07-16,18497.353515625,18594.7080078125,18302.64453125,18399.9990234375,18281000
2024-07-17,18497.353515625,18886.771484375,18302.64453125,18497.353515625,36544400
2024-07-18,18546.03125,18594.70849737533,18156.61327099737,18497.354002624677,16847120
2024-07-19,18302.64453125,18692.0625,18302.64453125,18497.353515625,19141710
2024-07-22,18302.64453125,18546.03076171875,18156.61279296875,18302.64453125,15933800
2024-07-23,17913.2265625,18399.9990234375,17718.517578125,18351.32177734375,17890000
2024-07-24,18010.58203125,18107.93652871621,17718.518538851353,17864.550285050675,13902800
2024-07-25,17864.55078125,18010.58253150545,17815.87353116485,17913.22803133515,10668510
2024-07-26,17913.2265625,18010.5810546875,17815.8720703125,17913.2265625,8349607
2024-07-29,17913.2265625,18107.935546875,17913.2265625,18010.5810546875,7226602
2024-07-30,18059.259765625,18205.29151575135,17815.87351541442,17913.228015498655,12800200
2024-07-31,18497.353515625,18643.38525390625,18107.935546875,18107.935546875,38633410
2024-08-01,18059.259765625,18643.386766130392,17961.90526554077,18643.386766130392,15647200
2024-08-02,18253.96875,18253.96875,17864.55075,18010.5825,15295800
2024-08-05,17669.841796875,18107.93704803719,17475.13279635847,17913.22804752066,29120900
2024-08-06,17864.55078125,18010.58253150545,17621.16453082425,17864.55078125,16199110
2024-08-07,17523.80859375,17913.2265625,17523.80859375,17913.2265625,14903000
2024-08-08,17377.77734375,17523.809086134454,17037.03661151961,17426.454591211485,22060710
2024-08-09,17523.80859375,17621.1630859375,17329.099609375,17377.77685546875,11869400
2024-08-12,17669.841796875,17669.841796875,17329.101045971074,17523.810046487604,12636700
2024-08-13,17669.841796875,17718.519047004134,17475.13279635847,17621.16454674587,10643310
2024-08-14,17523.80859375,17718.517578125,17523.80859375,17669.84033203125,9278282
2024-08-15,17523.80859375,17621.1630859375,17475.13134765625,17523.80859375,7557901
2024-08-16,17913.2265625,17961.90380859375,17523.80859375,17572.48583984375,24092000
2024-08-19,17961.904296875,18107.936039126016,17913.227049457993,17913.227049457993,12821800
2024-08-20,18107.935546875,18156.61279296875,17913.2265625,17961.90380859375,19645300
2024-08-21,18253.96875,18351.32325,17961.90525,18010.5825,34804500
2024-08-22,18253.96875,18351.32325,18107.937,18253.96875,14022600
2024-08-23,18253.96875,18497.355,18205.2915,18302.646,23867000
2024-08-26,18497.353515625,18789.4169921875,18302.64453125,18302.64453125,40060000
2024-08-28,18448.677734375,18594.70948425132,18400.00048441623,18497.35498433377,13771100
2024-08-29,18448.677734375,18838.095734045182,18400.00048441623,18448.677734375,24001500
2024-08-30,18448.677734375,18594.70948425132,18448.677734375,18594.70948425132,12969500
2024-09-04,18010.58203125,18302.645523648647,18010.58203125,18302.645523648647,24148500
2024-09-05,17815.873046875,18059.259290684768,17815.873046875,18059.259290684768,15906000
2024-09-06,17961.904296875,17961.904296875,17718.518059789974,17815.872554623984,15100900
2024-09-09,17864.55078125,17961.9052814203,17767.1962810797,17913.22803133515,16209400
2024-09-10,17669.841796875,17961.905297649795,17621.16454674587,17913.22804752066,21881600
2024-09-11,17767.1953125,17815.872559931508,17572.486322773973,17621.163570205477,11782500
2024-09-12,18010.58203125,18107.93652871621,17767.19578758446,17767.19578758446,23766300
2024-09-13,17961.904296875,18059.25879170901,17815.872554623984,18010.581544292007,10635200
2024-09-16,17864.55078125,18059.2597815906,17767.1962810797,17913.22803133515,13610100
2024-09-17,18156.61328125,18156.61328125,17815.872549430296,17864.54979683311,10320200
2024-09-18,18156.61328125,18302.645023458444,18010.581539041556,18156.61328125,27055500
2024-09-19,18253.96875,18302.646,18156.61425,18156.61425,20966800
2024-09-20,18448.677734375,18594.70948425132,18302.64598449868,18302.64598449868,57363200
2024-09-23,18497.353515625,18692.0625,18399.9990234375,18497.353515625,33699100
2024-09-24,18692.0625,18692.0625,18448.67626953125,18497.353515625,43226000
2024-09-25,18935.44921875,19032.803713447945,18692.062982005144,18789.417476703085,47317570
2024-09-26,19081.48046875,19324.86669921875,18838.09423828125,18984.1259765625,56247500
2024-09-27,19227.513671875,19616.93167029272,19081.481922468352,19178.836422072785,63925900
2024-09-30,19568.25390625,19616.93115477301,19130.15866954291,19178.83591806592,30702800
2024-10-01,19373.544921875,19762.9629102544,19324.86767332757,19568.2539160647,33464200
2024-10-02,19178.8359375,19373.54493178934,19081.48144035533,19276.190434644668,43197900
2024-10-03,19470.8984375,19908.99365234375,19276.189453125,19276.189453125,50638500
2024-10-04,19470.8984375,19908.99365234375,19422.22119140625,19470.8984375,34490700
2024-10-07,19470.8984375,19616.93017578125,19178.8349609375,19568.2529296875,25971500
2024-10-08,19568.25390625,19616.93115477301,19324.867663634952,19470.89940920398,28138200
2024-10-09,19714.28515625,19762.962403549383,19470.898919753086,19470.898919753086,51589010
2024-10-10,20006.349609375,20152.38135834854,19762.963361085767,19811.64061074361,45962500
2024-10-11,20152.380859375,20152.380859375,19811.640120206823,19957.67186556461,23648500
2024-10-14,20103.703125,20249.734866828087,19860.31688861985,20249.734866828087,25145500
2024-10-15,20298.412109375,20493.121098433752,19957.671378522184,19957.671378522184,45086300
2024-10-16,20298.412109375,20347.089356639688,20103.703120316248,20249.734862110312,18041900
2024-10-17,20347.08984375,20395.767092180024,20152.380850029906,20298.412595319976,24872200
2024-10-18,20006.349609375,20395.76760663777,20006.349609375,20298.41310732208,27607560
2024-10-21,20103.703125,20201.05761955206,19860.31688861985,20006.34863044794,18612240
2024-10-22,20055.025390625,20103.70263671875,19762.9619140625,20055.025390625,22323420
2024-10-23,19908.994140625,20006.348635200186,19762.962398762225,19957.67138791259,16229510
2024-10-24,19470.8984375,19908.99365234375,19470.8984375,19860.31640625,26149610
2024-10-25,19568.25390625,19665.60840329602,19470.89940920398,19568.25390625,18005410
2024-10-28,19568.25390625,19568.25390625,19373.54491215796,19470.89940920398,11242620
2024-10-29,19714.28515625,19762.962403549383,19616.930661651237,19665.607908950617,25220610
2024-10-31,19908.994140625,19908.994140625,19616.93065689945,19714.285151474636,15454610
2024-11-01,19616.931640625,19860.31788926799,19519.577141167803,19860.31788926799,21603900
2024-11-04,19178.8359375,19665.60842322335,19081.48144035533,19616.93117465101,30609300
2024-11-06,19324.8671875,19422.22168214736,19178.835445528966,19227.512692852644,16255900
2024-11-07,19178.8359375,19422.222180361678,19081.48144035533,19373.54493178934,13396020
2024-11-08,18984.126953125,19276.190444711538,18789.41795873397,19276.190444711538,25171320
2024-11-11,18692.0625,18935.44873046875,18448.67626953125,18935.44873046875,28193920
2024-11-12,18594.708984375,18740.74073032559,18399.999989774216,18740.74073032559,15881910
2024-11-13,18838.095703125,18838.095703125,18253.96870457849,18448.677704093992,25401800
2024-11-14,18497.353515625,18692.0625,18302.64453125,18594.7080078125,17485400
2024-11-15,18205.291015625,18448.6772591494,18205.291015625,18351.32276173964,20699300
2024-11-18,18205.291015625,18400.00001044452,17961.904772100603,18107.93651821524,25797500
2024-11-19,18010.58203125,18302.645523648647,18010.58203125,18253.96827491554,11226800
2024-11-20,18205.291015625,18400.00001044452,17913.227523395723,17913.227523395723,17682700
2024-11-21,18692.0625,18692.0625,18107.935546875,18205.2900390625,28295200
2024-11-22,18546.03125,18789.41748687664,18546.03125,18692.062992125982,18059300
2024-11-25,18546.03125,18692.062992125982,18546.03125,18546.03125,8109800
2024-11-26,18546.03125,18886.7719816273,18546.03125,18546.03125,33380500
2024-11-27,18546.03125,18692.062992125982,18497.354002624677,18546.03125,6922701
2024-11-28,18546.03125,18838.09473425197,18546.03125,18692.062992125982,27018600
2024-11-29,18643.38671875,18692.063968668408,18497.35496899478,18643.38671875,11398400
2024-12-02,18692.0625,18789.4169921875,18594.7080078125,18789.4169921875,20864600
2024-12-03,18692.0625,18692.0625,18497.353515625,18643.38525390625,17364600
2024-12-04,18497.353515625,18643.38525390625,18448.67626953125,18546.03076171875,8538700
