Date,Actual,Prediction
2025-02-24,21715.646484375,21456.1
2025-02-25,21591.08203125,21505.889
2025-02-26,21549.560546875,21544.625
2025-02-27,21674.125,21570.898
2025-02-28,21591.08203125,21596.969
2025-03-03,21591.08203125,21614.307
2025-03-04,21715.646484375,21625.014
2025-03-05,21715.646484375,21640.137
2025-03-06,21923.25390625,21656.514
2025-03-07,22130.859375,21688.244
2025-03-10,21964.775390625,21742.666
2025-03-11,21964.775390625,21794.473
2025-03-12,21840.2109375,21841.62
2025-03-13,21674.125,21873.139
2025-03-14,21591.08203125,21880.25
2025-03-17,21757.16796875,21865.486
2025-03-18,21840.2109375,21850.621
2025-03-19,21757.16796875,21842.307
2025-03-20,21798.689453125,21831.95
2025-03-21,21674.125,21824.33
2025-03-24,21881.732421875,21809.33
2025-03-25,21840.2109375,21806.82
2025-03-26,21715.646484375,21808.59
2025-03-27,21591.08203125,21803.553
2025-03-28,21549.560546875,21785.486
2025-03-31,21591.08203125,21757.633
2025-04-01,21632.603515625,21728.736
2025-04-02,21549.560546875,21704.129
2025-04-03,20054.794921875,21677.428
2025-04-04,19764.14453125,21538.078
2025-04-08,18393.94140625,21320.025
2025-04-09,18103.29296875,20965.701
2025-04-10,19348.931640625,20533.129
2025-04-11,20636.091796875,20174.148
2025-04-14,20594.5703125,19976.49
2025-04-15,20013.2734375,19887.432
2025-04-16,20179.359375,19831.135
2025-04-17,20179.359375,19814.164
2025-04-18,20345.443359375,19823.748
2025-04-21,20013.2734375,19862.385
2025-04-22,20013.2734375,19892.5
2025-04-23,20428.486328125,19916.52
2025-04-24,20054.794921875,19966.064
2025-04-25,19847.1875,19999.982
2025-04-28,19888.7109375,20007.541
2025-04-29,19971.751953125,20001.732
2025-05-05,19971.751953125,19993.912
2025-05-06,19930.23046875,19985.084
2025-05-07,19930.23046875,19973.129
2025-05-08,20054.794921875,19960.117
2025-05-09,20054.794921875,19956.508
2025-05-12,20262.400390625,19958.752
2025-05-13,20428.486328125,19979.867
2025-05-14,20594.5703125,20023.256
2025-05-15,21217.390625,20089.709
2025-05-16,21134.349609375,20212.121
2025-05-19,21092.828125,20354.137
2025-05-20,21258.912109375,20496.3
2025-05-21,21300.43359375,20641.691
2025-05-22,21217.390625,20782.027
2025-05-23,21600.0,20903.248
2025-05-26,21500.0,21033.04
2025-05-27,21450.0,21150.682
2025-05-28,21400.0,21248.898
2025-05-29,21300.0,21324.29
2025-05-30,21100.0,21372.371
2025-06-02,21100.0,21384.686
2025-06-03,21250.0,21373.736
2025-06-04,21100.0,21359.748
2025-06-05,21000.0,21332.588
2025-06-06,21000.0,21291.514
2025-06-09,20950.0,21244.512
2025-06-10,20950.0,21192.99
2025-06-11,20950.0,21142.102
2025-06-12,21050.0,21094.969
2025-06-13,21050.0,21060.889
2025-06-16,21300.0,21037.082
2025-06-17,21200.0,21040.246
2025-06-18,21300.0,21052.137
2025-06-19,21300.0,21076.682
2025-06-20,21450.0,21107.477
2025-06-23,21350.0,21151.566
2025-06-24,21300.0,21193.234
2025-06-25,21250.0,21227.143
2025-06-26,21200.0,21250.273
2025-06-27,21200.0,21261.377
2025-06-30,21300.0,21264.207
2025-07-01,21300.0,21269.08
2025-07-02,21300.0,21274.527
2025-07-03,21400.0,21279.9
2025-07-04,21850.0,21292.38
2025-07-07,22250.0,21342.217
2025-07-08,22250.0,21441.34
2025-07-09,22450.0,21563.975
2025-07-10,22550.0,21708.662
2025-07-11,22700.0,21864.857
2025-07-14,22700.0,22029.1
2025-07-15,22450.0,22186.957
2025-07-16,22450.0,22310.805
2025-07-17,22450.0,22405.287
2025-07-18,22650.0,22474.45
2025-07-21,22850.0,22537.836
2025-07-22,22900.0,22607.62
2025-07-23,23000.0,22679.53
2025-07-24,23200.0,22755.172
2025-07-25,23600.0,22842.965
2025-07-28,23850.0,22962.664
2025-07-29,22750.0,23112.49
2025-07-30,23000.0,23184.744
2025-07-31,23000.0,23225.81
2025-08-01,23000.0,23243.314
2025-08-04,23300.0,23244.072
2025-08-05,23450.0,23257.023
2025-08-06,24200.0,23287.1
2025-08-07,24400.0,23383.633
2025-08-08,24250.0,23528.934
2025-08-11,24400.0,23683.016
2025-08-12,24250.0,23844.707
2025-08-13,24500.0,23988.12
2025-08-14,26200.0,24130.268
2025-08-15,26550.0,24395.105
2025-08-18,27050.0,24742.195
2025-08-19,28450.0,25156.96
2025-08-20,28000.0,25697.793
2025-08-21,29450.0,26242.402
2025-08-22,27850.0,26871.494
2025-08-25,26200.0,27377.436
2025-08-26,27350.0,27641.129
2025-08-27,27650.0,27832.658
2025-08-28,27550.0,27983.434
2025-08-29,27800.0,28085.816
2025-09-03,27500.0,28169.254
2025-09-04,27650.0,28207.709
2025-09-05,27150.0,28226.795
2025-09-08,26550.0,28189.42
2025-09-09,26550.0,28070.361
2025-09-10,26550.0,27908.947
2025-09-11,26200.0,27730.422
2025-09-12,26300.0,27523.408
2025-09-15,26400.0,27321.016
2025-09-16,26400.0,27142.43
2025-09-17,26150.0,26990.213
2025-09-18,25550.0,26844.762
2025-09-19,25350.0,26666.225
2025-09-22,25150.0,26465.465
2025-09-23,25350.0,26249.396
2025-09-24,26000.0,26055.389
2025-09-25,25650.0,25940.195
2025-09-26,25650.0,25852.797
2025-09-29,25600.0,25790.914
2025-09-30,25500.0,25746.502
2025-10-01,25800.0,25709.229
2025-10-02,25750.0,25704.172
2025-10-03,25650.0,25715.549
2025-10-06,26800.0,25729.36
2025-10-07,26450.0,25836.871
2025-10-08,26750.0,25965.15
2025-10-09,26950.0,26123.688
2025-10-10,26950.0,26306.598
2025-10-13,26750.0,26492.346
2025-10-14,26300.0,26651.49
2025-10-15,26300.0,26747.469
2025-10-16,26300.0,26798.422
2025-10-17,25750.0,26817.012
2025-10-20,24800.0,26768.672
2025-10-21,25000.0,26605.938
2025-10-22,25100.0,26401.209
2025-10-23,24950.0,26190.465
2025-10-24,25000.0,25976.916
2025-10-27,25000.0,25780.244
2025-10-28,25400.0,25607.37
2025-10-29,25400.0,25493.342
2025-10-30,25100.0,25423.236
2025-10-31,25500.0,25362.285
2025-11-03,25450.0,25344.945
2025-11-04,26000.0,25351.771
2025-11-05,25600.0,25418.021
2025-11-06,25300.0,25484.34
2025-11-07,24900.0,25524.158
2025-11-10,24800.0,25514.193
2025-11-11,24850.0,25467.092
2025-11-12,25200.0,25404.068
2025-11-13,25100.0,25362.832
2025-11-14,24950.0,25328.865
2025-11-17,25150.0,25290.213
2025-11-18,25100.0,25267.902
2025-11-19,24900.0,25252.96
2025-11-20,24800.0,25228.08
2025-11-21,24700.0,25191.54
2025-11-24,24600.0,25142.668
2025-11-25,24200.0,25081.781
