Date,Actual,Prediction
2025-05-20,17194.849609375,16865.482
2025-05-21,17271.95703125,16947.77
2025-05-22,17002.08203125,17031.713
2025-05-23,17040.634765625,17094.258
2025-05-26,17426.169921875,17142.246
2025-05-27,17426.169921875,17202.068
2025-05-28,17156.294921875,17264.736
2025-05-29,17002.08203125,17308.36
2025-05-30,16732.20703125,17327.771
2025-06-02,16655.1015625,17312.88
2025-06-03,16847.8671875,17271.756
2025-06-04,16847.8671875,17227.867
2025-06-05,16693.654296875,17183.73
2025-06-06,16809.314453125,17132.117
2025-06-09,16539.439453125,17086.545
2025-06-10,16577.994140625,17029.902
2025-06-11,16500.88671875,16972.705
2025-06-12,16770.76171875,16913.318
2025-06-13,16655.1015625,16873.455
2025-06-16,16770.76171875,16840.6
2025-06-17,16886.421875,16822.332
2025-06-18,16924.974609375,16821.94
2025-06-19,16963.529296875,16835.703
2025-06-20,17079.189453125,16860.623
2025-06-23,16924.974609375,16898.926
2025-06-24,16924.974609375,16933.758
2025-06-25,16809.314453125,16964.88
2025-06-26,16732.20703125,16984.246
2025-06-27,16809.314453125,16990.045
2025-06-30,16809.314453125,16991.537
2025-07-01,17040.634765625,16989.672
2025-07-02,17194.849609375,17000.457
2025-07-03,17387.6171875,17028.096
2025-07-04,17387.6171875,17077.336
2025-07-07,17965.91796875,17137.62
2025-07-08,18120.1328125,17239.098
2025-07-09,18659.880859375,17370.154
2025-07-10,18775.541015625,17547.94
2025-07-11,18852.6484375,17752.363
2025-07-14,18814.095703125,17967.555
2025-07-15,18621.328125,18174.66
2025-07-16,18698.435546875,18351.717
2025-07-17,18775.541015625,18503.834
2025-07-18,18814.095703125,18634.63
2025-07-21,18891.201171875,18745.328
2025-07-22,19623.71875,18840.674
2025-07-23,20433.341796875,18967.523
2025-07-24,21281.517578125,19157.62
2025-07-25,21782.712890625,19431.154
2025-07-28,21936.92578125,19774.072
2025-07-29,20433.341796875,20151.578
2025-07-30,20549.001953125,20429.746
2025-07-31,20394.787109375,20639.969
2025-08-01,20818.875,20780.38
2025-08-04,21589.9453125,20893.951
2025-08-05,21512.837890625,21031.059
2025-08-06,21782.712890625,21165.99
2025-08-07,21975.48046875,21309.86
2025-08-08,21628.498046875,21462.307
2025-08-11,21512.837890625,21587.033
2025-08-12,22283.908203125,21679.947
2025-08-13,22322.4609375,21797.758
2025-08-14,23864.599609375,21922.729
2025-08-15,23903.154296875,22147.545
2025-08-18,23517.619140625,22418.867
2025-08-19,25059.7578125,22679.47
2025-08-20,24558.5625,23022.635
2025-08-21,25638.060546875,23356.75
2025-08-22,24944.09765625,23739.918
2025-08-25,24134.474609375,24078.834
2025-08-26,24905.544921875,24318.037
2025-08-27,25021.205078125,24532.865
2025-08-28,25059.7578125,24719.795
2025-08-29,25792.2734375,24877.953
2025-09-03,25522.400390625,25055.484
2025-09-04,25560.953125,25211.307
2025-09-05,24905.544921875,25347.562
2025-09-08,23826.046875,25418.174
2025-09-09,24327.2421875,25373.234
2025-09-10,24365.794921875,25295.06
2025-09-11,24288.6875,25197.096
2025-09-12,24288.6875,25085.723
2025-09-15,24095.921875,24972.281
2025-09-16,24134.474609375,24851.092
2025-09-17,23826.046875,24735.814
2025-09-18,23671.83203125,24610.309
2025-09-19,23286.298828125,24477.395
2025-09-22,22361.015625,24322.717
2025-09-23,22129.693359375,24103.592
2025-09-24,23671.83203125,23845.549
2025-09-25,23903.154296875,23681.0
2025-09-26,23247.744140625,23592.771
2025-09-29,23826.046875,23516.229
2025-09-30,23903.154296875,23496.047
2025-10-01,23826.046875,23516.219
2025-10-02,23787.494140625,23557.02
2025-10-03,23286.298828125,23607.58
2025-10-06,24288.6875,23628.756
2025-10-07,24134.474609375,23699.553
2025-10-08,24250.134765625,23781.979
2025-10-09,24404.349609375,23876.37
2025-10-10,24558.5625,23982.795
2025-10-13,25175.41796875,24100.219
2025-10-14,25175.41796875,24258.086
2025-10-15,25522.400390625,24429.16
2025-10-16,25753.720703125,24622.057
2025-10-17,25059.7578125,24830.83
2025-10-20,23324.8515625,24989.691
2025-10-21,24944.09765625,24994.896
2025-10-22,25059.7578125,25018.035
2025-10-23,25445.29296875,25046.275
2025-10-24,25213.97265625,25100.783
2025-10-27,23980.259765625,25151.205
2025-10-28,24828.4375,25115.396
2025-10-29,25753.720703125,25090.06
2025-10-30,25753.720703125,25127.785
2025-10-31,24674.22265625,25198.098
2025-11-03,23556.171875,25214.352
2025-11-04,23980.259765625,25127.342
2025-11-05,23941.70703125,25013.098
2025-11-06,23209.19140625,24880.87
2025-11-07,23132.083984375,24695.453
2025-11-10,22823.65625,24485.736
2025-11-11,22823.65625,24251.816
2025-11-12,23132.083984375,24017.643
2025-11-13,23093.53125,23817.6
2025-11-14,23016.423828125,23647.457
2025-11-17,23170.63671875,23502.865
2025-11-18,23479.06640625,23395.168
2025-11-19,24134.474609375,23338.393
2025-11-20,24520.009765625,23361.04
2025-11-21,24057.3671875,23457.22
2025-11-24,23980.259765625,23564.129
2025-11-25,24520.009765625,23670.504
2025-11-26,24905.544921875,23806.918
2025-11-27,24674.22265625,23977.252
2025-11-28,24674.22265625,24142.117
2025-12-01,24288.6875,24295.285
2025-12-02,24674.22265625,24405.693
2025-12-03,24866.990234375,24509.314
2025-12-04,25406.73828125,24611.975
2025-12-05,25406.73828125,24742.252
2025-12-08,25252.525390625,24879.098
2025-12-09,24288.6875,25001.863
2025-12-10,24789.8828125,25044.662
2025-12-11,24481.455078125,25072.006
2025-12-12,23286.298828125,25062.465
2025-12-15,23132.083984375,24951.01
2025-12-16,24751.330078125,24776.578
2025-12-17,24751.330078125,24679.098
2025-12-18,25600.0,24625.979
2025-12-19,25950.0,24662.537
