Date,Actual,Prediction
2025-06-13,39579.375,37090.363
2025-06-16,39976.16015625,37197.754
2025-06-17,40025.7578125,37443.77
2025-06-18,39827.3671875,37767.594
2025-06-19,40372.9453125,38101.977
2025-06-20,40968.125,38473.023
2025-06-23,41017.72265625,38892.508
2025-06-24,41216.1171875,39311.867
2025-06-25,41364.91015625,39717.645
2025-06-26,41563.3046875,40094.754
2025-06-27,41612.90234375,40439.875
2025-06-30,41563.3046875,40737.656
2025-07-01,41563.3046875,40972.76
2025-07-02,41563.3046875,41145.098
2025-07-03,42158.48046875,41258.465
2025-07-04,42356.875,41378.383
2025-07-07,44043.21484375,41502.676
2025-07-08,44043.21484375,41781.58
2025-07-09,44638.39453125,42121.188
2025-07-10,44638.39453125,42533.008
2025-07-11,44241.60546875,42952.305
2025-07-14,43944.01953125,43301.53
2025-07-15,43795.22265625,43547.633
2025-07-16,44588.79296875,43689.28
2025-07-17,44638.39453125,43826.75
2025-07-18,44687.9921875,43940.855
2025-07-21,44836.78515625,44030.54
2025-07-22,45233.5703125,44107.15
2025-07-23,45283.16796875,44203.41
2025-07-24,45332.76953125,44301.535
2025-07-25,45233.5703125,44394.28
2025-07-28,45233.5703125,44462.094
2025-07-29,43448.03515625,44505.9
2025-07-30,45828.75,44344.605
2025-07-31,45531.16015625,44321.75
2025-08-01,43944.01953125,44327.76
2025-08-04,45283.16796875,44193.05
2025-08-05,46126.33984375,44130.496
2025-08-06,47118.3046875,44187.035
2025-08-07,47465.4921875,44408.53
2025-08-08,47316.6953125,44746.2
2025-08-11,47118.3046875,45116.297
2025-08-12,47614.28515625,45460.832
2025-08-13,49201.4296875,45814.176
2025-08-14,49796.60546875,46301.844
2025-08-15,48606.25,46880.15
2025-08-18,48110.26953125,47340.09
2025-08-19,49201.4296875,47646.81
2025-08-20,50193.39453125,47943.633
2025-08-21,51383.75,48293.742
2025-08-22,50490.98046875,48758.68
2025-08-25,48705.4453125,49147.832
2025-08-26,50788.5703125,49275.34
2025-08-27,50689.375,49459.81
2025-08-28,51185.35546875,49617.89
2025-08-29,50887.76953125,49794.723
2025-09-03,50193.39453125,49925.074
2025-09-04,50590.1796875,49939.39
2025-09-05,49895.8046875,49922.633
2025-09-08,49102.23046875,49800.105
2025-09-09,49201.4296875,49537.95
2025-09-10,50094.1953125,49221.348
2025-09-11,50193.39453125,48981.676
2025-09-12,49995.0,48804.883
2025-09-15,51185.35546875,48659.543
2025-09-16,52078.125,48675.098
2025-09-17,50986.96484375,48872.543
2025-09-18,50788.5703125,49046.906
2025-09-19,50788.5703125,49189.38
2025-09-22,48903.83984375,49302.016
2025-09-23,49598.21484375,49184.266
2025-09-24,50094.1953125,49024.734
2025-09-25,49895.8046875,48889.094
2025-09-26,50292.58984375,48750.043
2025-09-29,50590.1796875,48664.777
2025-09-30,50391.78515625,48647.57
2025-10-01,51086.16015625,48652.152
2025-10-02,51086.16015625,48748.89
2025-10-03,50391.78515625,48889.508
2025-10-06,51978.9296875,48975.79
2025-10-07,51185.35546875,49199.57
2025-10-08,52474.91015625,49387.98
2025-10-09,54558.03515625,49689.01
2025-10-10,54756.4296875,50243.676
2025-10-13,55550.0,50913.19
2025-10-14,54400.0,51690.19
2025-10-15,54800.0,52340.098
2025-10-16,53800.0,52913.76
2025-10-17,52200.0,53271.055
2025-10-20,48900.0,53293.55
2025-10-21,49950.0,52754.125
2025-10-22,50500.0,52046.32
2025-10-23,49700.0,51313.617
2025-10-24,49800.0,50519.77
2025-10-27,48600.0,49768.105
2025-10-28,49000.0,48970.977
2025-10-29,49650.0,48268.19
2025-10-30,49200.0,47745.91
2025-10-31,49000.0,47329.31
2025-11-03,48500.0,47006.652
2025-11-04,49950.0,46727.727
2025-11-05,51300.0,46665.9
2025-11-06,51100.0,46879.676
2025-11-07,49000.0,47227.246
2025-11-10,48000.0,47426.746
2025-11-11,48500.0,47444.26
2025-11-12,49200.0,47409.957
2025-11-13,48850.0,47412.016
2025-11-14,48550.0,47393.44
2025-11-17,48850.0,47339.434
2025-11-18,49400.0,47304.723
2025-11-19,49350.0,47341.113
2025-11-20,49100.0,47410.965
2025-11-21,49100.0,47474.812
2025-11-24,48800.0,47535.37
2025-11-25,48150.0,47558.75
