Date,Close,Type
2023-07-17,28000.0,History
2023-07-19,28250.0,History
2023-07-20,27850.0,History
2023-07-21,28750.0,History
2023-07-24,28700.0,History
2023-07-26,28300.0,History
2023-07-28,28650.0,History
2023-08-03,28600.0,History
2023-08-04,28950.0,History
2023-08-07,30050.0,History
2023-08-08,29800.0,History
2023-08-09,31200.0,History
2023-08-10,30550.0,History
2023-08-11,31850.0,History
2023-08-14,31900.0,History
2023-08-15,31500.0,History
2023-08-16,32900.0,History
2023-08-17,32350.0,History
2023-08-18,31300.0,History
2023-08-21,31800.0,History
2023-08-22,32150.0,History
2023-08-23,30900.0,History
2023-08-24,31550.0,History
2023-08-25,31100.0,History
2023-08-28,31650.0,History
2023-08-29,31750.0,History
2023-08-30,32500.0,History
2023-08-31,32650.0,History
2023-09-05,32700.0,History
2023-09-06,33050.0,History
2023-09-07,33000.0,History
2023-09-08,32500.0,History
2023-09-11,31600.0,History
2023-09-12,32350.0,History
2023-09-13,31950.0,History
2023-09-14,31800.0,History
2023-09-15,32500.0,History
2023-09-18,32600.0,History
2023-09-19,33300.0,History
2023-09-20,33250.0,History
2023-09-21,32350.0,History
2023-09-22,32900.0,History
2023-09-25,31650.0,History
2023-09-26,31350.0,History
2023-09-27,31800.0,History
2023-09-28,30750.0,History
2023-09-29,30650.0,History
2023-10-02,30850.0,History
2023-10-03,29200.0,History
2023-10-04,30200.0,History
2023-10-05,29900.0,History
2023-10-06,30950.0,History
2023-10-09,31200.0,History
2023-10-10,31250.0,History
2023-10-11,31750.0,History
2023-10-12,31600.0,History
2023-10-13,31500.0,History
2023-10-16,30200.0,History
2023-10-17,30000.0,History
2023-10-18,29700.0,History
2023-10-19,29000.0,History
2023-10-20,30100.0,History
2023-10-23,29700.0,History
2023-10-24,30000.0,History
2023-10-25,29550.0,History
2023-10-26,28100.0,History
2023-10-27,28700.0,History
2023-10-30,27000.0,History
2023-10-31,27000.0,History
2023-11-01,27650.0,History
2023-11-02,29000.0,History
2023-11-03,28500.0,History
2023-11-06,29450.0,History
2023-11-07,29000.0,History
2023-11-08,30000.0,History
2023-11-09,29650.0,History
2023-11-10,29500.0,History
2023-11-13,29250.0,History
2023-11-14,30000.0,History
2023-11-15,30000.0,History
2023-11-16,30200.0,History
2023-11-17,29350.0,History
2023-11-20,29200.0,History
2023-11-21,29300.0,History
2023-11-22,29100.0,History
2023-11-23,28200.0,History
2023-11-24,28300.0,History
2023-11-27,27400.0,History
2023-11-28,28150.0,History
2023-11-29,27800.0,History
2023-11-30,27500.0,History
2023-12-01,27500.0,History
2023-12-04,28200.0,History
2023-12-05,27800.0,History
2023-12-06,28100.0,History
2023-12-07,28550.0,History
2023-12-08,28200.0,History
2023-12-11,27850.0,History
2023-12-12,28000.0,History
2023-12-13,27450.0,History
2023-12-15,27100.0,History
2023-12-18,26300.0,History
2023-12-19,26600.0,History
2023-12-20,26950.0,History
2023-12-21,26600.0,History
2023-12-22,27200.0,History
2023-12-25,27500.0,History
2023-12-26,27500.0,History
2023-12-27,27400.0,History
2023-12-28,27600.0,History
2023-12-29,27950.0,History
2024-01-02,27750.0,History
2024-01-03,28500.0,History
2024-01-04,28600.0,History
2024-01-05,29300.0,History
2024-01-08,29200.0,History
2024-01-09,29200.0,History
2024-01-10,29450.0,History
2024-01-11,29500.0,History
2024-01-12,29900.0,History
2024-01-15,29800.0,History
2024-01-16,29900.0,History
2024-01-17,29700.0,History
2024-01-19,30300.0,History
2024-01-22,30250.0,History
2024-01-23,30500.0,History
2024-01-24,30750.0,History
2024-01-25,30500.0,History
2024-01-26,30300.0,History
2024-01-29,30350.0,History
2024-01-30,30700.0,History
2024-01-31,29900.0,History
2024-02-01,29800.0,History
2024-02-02,29900.0,History
2024-02-05,30600.0,History
2024-02-06,30800.0,History
2024-02-07,31100.0,History
2024-02-15,31250.0,History
2024-02-16,30800.0,History
2024-02-19,30700.0,History
2024-02-20,30700.0,History
2024-02-21,31500.0,History
2024-02-22,31050.0,History
2024-02-23,30650.0,History
2024-02-26,30500.0,History
2024-02-27,30750.0,History
2024-02-28,31400.0,History
2024-02-29,31550.0,History
2024-03-01,31950.0,History
2024-03-04,31750.0,History
2024-03-05,31900.0,History
2024-03-06,31550.0,History
2024-03-07,31300.0,History
2024-03-08,30650.0,History
2024-03-11,30200.0,History
2024-03-12,30250.0,History
2024-03-13,30850.0,History
2024-03-14,30450.0,History
2024-03-15,30500.0,History
2024-03-18,30250.0,History
2024-03-19,30400.0,History
2024-03-20,31150.0,History
2024-03-21,31500.0,History
2024-03-22,31650.0,History
2024-03-25,30850.0,History
2024-03-26,31000.0,History
2024-03-27,30900.0,History
2024-03-28,32000.0,History
2024-03-29,31600.0,History
2024-04-01,31400.0,History
2024-04-02,30200.0,History
2024-04-03,30100.0,History
2024-04-04,29700.0,History
2024-04-05,29600.0,History
2024-04-08,29000.0,History
2024-04-09,29150.0,History
2024-04-10,29100.0,History
2024-04-11,28850.0,History
2024-04-12,29100.0,History
2024-04-15,27500.0,History
2024-04-16,27300.0,History
2024-04-17,26800.0,History
2024-04-19,26800.0,History
2024-04-22,27650.0,History
2024-04-23,27800.0,History
2024-04-24,28600.0,History
2024-04-25,28450.0,History
2024-04-26,28200.0,History
2024-05-02,27600.0,History
2024-05-03,27550.0,History
2024-05-06,28100.0,History
2024-05-07,28300.0,History
2024-05-08,27950.0,History
2024-05-09,27800.0,History
2024-05-10,27600.0,History
2024-05-13,27250.0,History
2024-05-14,27250.0,History
2024-05-15,27800.0,History
2024-05-16,28400.0,History
2024-05-17,28500.0,History
2024-05-20,28300.0,History
2024-05-21,28300.0,History
2024-05-22,28000.0,History
2024-05-23,28550.0,History
2024-05-24,28700.0,History
2024-05-27,28700.0,History
2024-05-28,28850.0,History
2024-05-29,28250.0,History
2024-05-30,27850.0,History
2024-05-31,27850.0,History
2024-06-03,29750.0,History
2024-06-04,29950.0,History
2024-06-05,29600.0,History
2024-06-06,30700.0,History
2024-06-07,30750.0,History
2024-06-10,31100.0,History
2024-06-11,31200.0,History
2024-06-12,31350.0,History
2024-06-13,31650.0,History
2024-06-14,30550.0,History
2024-06-17,30500.0,History
2024-06-18,30550.0,History
2024-06-19,30900.0,History
2024-06-20,30750.0,History
2024-06-21,30650.0,History
2024-06-24,29500.0,History
2024-06-25,29600.0,History
2024-06-26,29500.0,History
2024-06-27,29200.0,History
2024-06-28,28800.0,History
2024-07-01,29300.0,History
2024-07-02,29600.0,History
2024-07-03,29900.0,History
2024-07-04,29900.0,History
2024-07-05,30100.0,History
2024-07-08,30150.0,History
2024-07-09,30350.0,History
2024-07-10,29850.0,History
2024-07-11,29850.0,History
2024-07-12,29750.0,History
2024-07-15,29750.0,History
2024-07-16,29900.0,History
2024-07-17,30400.0,History
2024-07-18,30600.0,History
2024-07-19,30300.0,History
2024-07-22,30000.0,History
2024-07-23,29000.0,History
2024-07-24,29200.0,History
2024-07-25,28800.0,History
2024-07-26,29100.0,History
2024-07-29,29100.0,History
2024-07-30,28900.0,History
2024-07-31,29000.0,History
2024-08-01,28050.0,History
2024-08-02,28400.0,History
2024-08-05,27200.0,History
2024-08-06,28400.0,History
2024-08-07,28400.0,History
2024-08-08,28250.0,History
2024-08-09,28850.0,History
2024-08-12,29200.0,History
2024-08-13,29150.0,History
2024-08-14,29200.0,History
2024-08-15,28950.0,History
2024-08-16,29350.0,History
2024-08-19,29650.0,History
2024-08-20,29650.0,History
2024-08-21,29950.0,History
2024-08-22,29900.0,History
2024-08-23,29950.0,History
2024-08-26,29750.0,History
2024-08-28,29550.0,History
2024-08-29,30450.0,History
2024-08-30,30550.0,History
2024-09-04,30100.0,History
2024-09-05,29600.0,History
2024-09-06,29900.0,History
2024-09-09,29500.0,History
2024-09-10,29200.0,History
2024-09-11,29600.0,History
2024-09-12,29700.0,History
2024-09-13,29800.0,History
2024-09-16,29550.0,History
2024-09-17,29850.0,History
2024-09-18,30250.0,History
2024-09-19,30500.0,History
2024-09-20,30850.0,History
2024-09-23,30800.0,History
2024-09-24,31850.0,History
2024-09-25,32700.0,History
2024-09-26,32750.0,History
2024-09-27,33600.0,History
2024-09-30,33350.0,History
2024-10-01,33500.0,History
2024-10-02,33550.0,History
2024-10-03,33750.0,History
2024-10-04,33100.0,History
2024-10-07,33800.0,History
2024-10-08,33700.0,History
2024-10-09,34150.0,History
2024-10-10,33600.0,History
2024-10-11,33800.0,History
2024-10-14,33900.0,History
2024-10-15,33700.0,History
2024-10-16,33600.0,History
2024-10-17,34600.0,History
2024-10-18,35550.0,History
2024-10-21,35250.0,History
2024-10-22,35000.0,History
2024-10-23,35800.0,History
2024-10-24,33400.0,History
2024-10-25,33450.0,History
2024-10-28,33750.0,History
2024-10-29,34050.0,History
2024-10-31,35200.0,History
2024-11-01,35000.0,History
2024-11-04,34900.0,History
2024-11-06,35500.0,History
2024-11-07,35600.0,History
2024-11-08,35500.0,History
2024-11-11,33800.0,History
2024-11-12,33550.0,History
2024-11-13,33400.0,History
2024-11-14,32500.0,History
2024-11-15,32400.0,History
2024-11-18,32600.0,History
2024-11-19,31950.0,History
2024-11-20,32400.0,History
2024-11-21,33050.0,History
2024-11-22,32650.0,History
