Date,Actual,Prediction
2025-03-19,39362.10546875,40084.004
2025-03-20,39362.10546875,39932.305
2025-03-21,39015.953125,39773.64
2025-03-24,38669.8046875,39594.637
2025-03-25,39263.203125,39390.227
2025-03-26,39114.85546875,39226.48
2025-03-27,38669.8046875,39085.703
2025-03-28,38669.8046875,38938.992
2025-03-31,38323.65625,38800.85
2025-04-01,38570.90625,38652.24
2025-04-02,38274.20703125,38526.184
2025-04-03,35603.9140625,38400.598
2025-04-04,35603.9140625,38094.605
2025-04-08,33131.41796875,37702.45
2025-04-09,32092.970703125,37100.094
2025-04-10,34318.21484375,36335.586
2025-04-11,36345.66015625,35666.176
2025-04-14,36592.91015625,35229.703
2025-04-15,36098.41015625,34988.7
2025-04-16,35603.9140625,34865.06
2025-04-17,35455.5625,34800.582
2025-04-18,35554.46484375,34774.234
2025-04-21,34862.1640625,34783.906
2025-04-22,34713.81640625,34770.48
2025-04-23,34961.0625,34736.45
2025-04-24,35059.96484375,34708.605
2025-04-25,34614.9140625,34693.13
2025-04-28,34169.8671875,34657.48
2025-04-29,34169.8671875,34583.215
2025-05-05,34466.56640625,34489.836
2025-05-06,34565.46484375,34409.63
2025-05-07,34516.015625,34349.39
2025-05-08,35059.96484375,34303.723
2025-05-09,34713.81640625,34308.934
2025-05-12,34862.1640625,34323.418
2025-05-13,35406.11328125,34356.09
2025-05-14,37037.9609375,34435.97
2025-05-15,36988.5078125,34653.152
2025-05-16,36197.3125,34941.832
2025-05-19,35801.7109375,35209.74
2025-05-20,35801.7109375,35424.125
2025-05-21,35801.7109375,35589.895
2025-05-22,35603.9140625,35711.32
2025-05-23,35455.5625,35780.707
2025-05-26,35455.5625,35800.566
2025-05-27,35900.61328125,35785.56
2025-05-28,36098.41015625,35777.9
2025-05-29,36048.9609375,35786.91
2025-05-30,35603.9140625,35802.516
2025-06-02,35307.21484375,35791.137
2025-06-03,35505.01171875,35743.4
2025-06-04,35356.6640625,35688.094
2025-06-05,35109.4140625,35618.965
2025-06-06,34862.1640625,35528.03
2025-06-09,34862.1640625,35411.61
2025-06-10,34812.71484375,35285.676
2025-06-11,34664.36328125,35157.133
2025-06-12,34911.61328125,35024.61
2025-06-13,35158.86328125,34915.09
2025-06-16,35455.5625,34843.71
2025-06-17,35505.01171875,34822.324
2025-06-18,35257.765625,34839.01
2025-06-19,35406.11328125,34864.2
2025-06-20,35603.9140625,34905.39
2025-06-23,35455.5625,34967.918
2025-06-24,35603.9140625,35030.355
2025-06-25,35455.5625,35100.19
2025-06-26,35307.21484375,35159.99
2025-06-27,35702.8125,35199.973
2025-06-30,35900.61328125,35251.87
2025-07-01,36197.3125,35320.395
2025-07-02,35999.51171875,35416.04
2025-07-03,35900.61328125,35509.66
2025-07-04,36147.86328125,35590.656
2025-07-07,36790.7109375,35675.496
2025-07-08,37087.41015625,35800.906
2025-07-09,37779.70703125,35963.977
2025-07-10,37829.15625,36190.316
2025-07-11,37878.60546875,36446.496
2025-07-14,38224.7578125,36711.21
2025-07-15,37680.80859375,36989.63
2025-07-16,37977.5078125,37219.535
2025-07-17,37878.60546875,37425.797
2025-07-18,37928.05859375,37593.293
2025-07-21,37680.80859375,37727.336
2025-07-22,38472.00390625,37811.48
2025-07-23,38274.20703125,37913.285
2025-07-24,38422.5546875,38001.1
2025-07-25,38422.5546875,38085.594
2025-07-28,38966.50390625,38160.96
2025-07-29,36988.5078125,38263.72
2025-07-30,37680.80859375,38233.176
2025-07-31,37433.55859375,38174.77
2025-08-01,36790.7109375,38076.477
2025-08-04,37631.359375,37912.055
2025-08-05,38323.65625,37775.52
2025-08-06,39065.40625,37709.574
2025-08-07,40004.953125,37745.06
2025-08-08,39263.203125,37911.387
2025-08-11,39757.703125,38099.125
2025-08-12,41043.3984375,38331.15
2025-08-13,40895.05078125,38668.36
2025-08-14,41686.24609375,39037.895
2025-08-15,40548.90234375,39466.223
2025-08-18,40351.1015625,39819.66
2025-08-19,40400.55078125,40093.28
2025-08-20,40252.203125,40298.52
2025-08-21,41834.59765625,40431.473
2025-08-22,42774.14453125,40622.78
2025-08-25,40548.90234375,40898.906
2025-08-26,41340.09765625,41045.324
2025-08-27,42329.09765625,41169.293
2025-08-28,42032.3984375,41334.445
2025-08-29,42378.546875,41486.883
2025-09-03,43021.39453125,41648.848
2025-09-04,42922.49609375,41851.176
2025-09-05,41488.44921875,42055.15
2025-09-08,40202.75,42140.855
2025-09-09,40202.75,42055.227
2025-09-10,40252.203125,41865.695
